adjust_temp,ApplStandard,Brand,Cap,Country,Decl Stand Heat,Depth,Gross Store Cap,Heating Elements,Height,Label-MEPSNZ,Model No,Family Name,N-Standard,N-Standard_MEPS,Sold_in,Submit_ID,SubmitStatus,tot_expan_valves,tot_feed_tanks,tot_hotwat_fittings,TPR Valves,Type,vent_displacement,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THM,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THM118,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THM124,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THM136,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THM148,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THMB124,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THMB124H,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THMB136,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,160,Australia,1.788,0.0,165.0,0,1344.0,,160THMB136H,160THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116853,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-10,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,250,Australia,2.48,0.0,261.8,1,1438.0,,250THMB2,250THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116996,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,250,Australia,2.48,0.0,261.8,1,1438.0,,250THMB236,250THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116996,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,250,Australia,2.48,0.0,261.8,1,1438.0,,250THMB236H,250THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116996,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,250,Australia,2.48,0.0,261.8,1,1438.0,,250THMB248,250THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116996,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,250,Australia,2.48,0.0,261.8,1,1438.0,,250THMB248H,250THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",116996,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,315,Australia,2.87,0.0,327.0,1,1760.0,,315THMB2,315THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117004,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-04,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,315,Australia,2.87,0.0,327.0,1,1760.0,,315THMB236,315THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117004,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-04,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,315,Australia,2.87,0.0,327.0,1,1760.0,,315THMB236H,315THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117004,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-04,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,315,Australia,2.87,0.0,327.0,1,1760.0,,315THMB248,315THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117004,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-04,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,315,Australia,2.87,0.0,327.0,1,1760.0,,315THMB248H,315THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117004,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-04,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,400,Australia,3.04,0.0,426.0,1,1700.0,,400THMB2,400THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117006,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,400,Australia,3.04,0.0,426.0,1,1700.0,,400THMB236,400THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117006,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,400,Australia,3.04,0.0,426.0,1,1700.0,,400THMB236H,400THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117006,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,400,Australia,3.04,0.0,426.0,1,1700.0,,400THMB248,400THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117006,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,400,Australia,3.04,0.0,426.0,1,1700.0,,400THMB248H,400THMB2,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117006,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-05,,Class 1,Available,,http://www.reece.com.au/
False,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RHEEM,Not Applicable - Application for MEPS in NZ Only,"China,Australia",0.6,,4.0,0,,,W8100401,Water Star,AS 1056.1,AS 1056.1,Australia,117015,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,,2023-11-05,,,Available,http://www.rheem.com.au/,http://www.rheem.com.au
False,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RHEEM,Not Applicable - Application for MEPS in NZ Only,"China,Australia",0.6,,4.0,0,,,W81004C1,Water Star,AS 1056.1,AS 1056.1,Australia,117015,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,,2023-11-05,,,Available,http://www.rheem.com.au/,http://www.rheem.com.au
False,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RHEEM,Not Applicable - Application for MEPS in NZ Only,"China,Australia",0.6,,4.0,0,,,Water Star,Water Star,AS 1056.1,AS 1056.1,Australia,117015,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,,2023-11-05,,,Available,http://www.rheem.com.au/,http://www.rheem.com.au
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300SCB,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300SCBR,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300SDB,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300STB,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300STBR,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300STCB,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,300STD,300STCB,NZ 4606.1,NZ 4606.1,New Zealand,117028,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2118-10-09,,,Available,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,3560015LR,35630015XX,NZ 4606.1,NZ 4606.1,New Zealand,117035,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-09,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,35630015DL,35630015XX,NZ 4606.1,NZ 4606.1,New Zealand,117035,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-09,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,35630015LL,35630015XX,NZ 4606.1,NZ 4606.1,New Zealand,117035,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-09,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,35630015ML,35630015XX,NZ 4606.1,NZ 4606.1,New Zealand,117035,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-09,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,35630015MR,35630015XX,NZ 4606.1,NZ 4606.1,New Zealand,117035,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-09,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,2.163,0.0,300.0,0,2045.0,MEPS-NZ2003-electric,35630015XX,35630015XX,NZ 4606.1,NZ 4606.1,New Zealand,117035,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-09,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.023,0.0,90.0,0,955.0,MEPS-NZ2003-electric,31209015,,NZ 4606.1,NZ 4606.1,New Zealand,117271,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-24,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,2.22,0.0,170.0,1,1620.0,,160T (A),160T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,117294,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-18,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,2.22,0.0,170.0,1,1620.0,,EHFA160T36,160T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,117294,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-18,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,2.22,0.0,170.0,1,1620.0,,EHFA160T36H,160T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,117294,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-10-18,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250SCB,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250SCBR,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250SDB,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250STB,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250STBR,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250STCB,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,Peter Cocks,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,250STD,250STCB,NZ 4606.1,NZ 4606.1,New Zealand,117386,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-26,,,Unavailable,http://www.rheem.co.nz/,http://www.petercocks.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,35625015DL,35625015XX,NZ 4606.1,NZ 4606.1,New Zealand,117388,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-29,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,35625015LL,35625015XX,NZ 4606.1,NZ 4606.1,New Zealand,117388,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-29,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,35625015LR,35625015XX,NZ 4606.1,NZ 4606.1,New Zealand,117388,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-29,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,35625015ML,35625015XX,NZ 4606.1,NZ 4606.1,New Zealand,117388,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-29,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,35625015MR,35625015XX,NZ 4606.1,NZ 4606.1,New Zealand,117388,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-29,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.734,0.0,250.0,0,1725.0,MEPS-NZ2003-electric,35625015XX,35625015XX,NZ 4606.1,NZ 4606.1,New Zealand,117388,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-10-29,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THM,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THM118,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THM124,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THM136,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THM148,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THMB118,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THMB118H,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THMB124,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THMB124H,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THMB136,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Thermann,80,Australia,1.297,0.0,88.0,0,923.0,,80THMB136H,80THM,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",117490,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-11-17,,Class 1,Available,,http://www.reece.com.au/
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.344,0.0,135.0,0,1145.0,MEPS-NZ2003-electric,16T13513,,NZ 4602,NZ 4602,New Zealand,117508,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,0.0,2118-11-07,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.49,0.0,180.0,0,1165.0,MEPS-NZ2003-electric,32218015,,NZ 4606.1,NZ 4606.1,New Zealand,117659,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-11-15,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.34,0.0,135.0,0,1335.0,MEPS-NZ2003-electric,31213513,312135XX,NZ 4606.1,NZ 4606.1,New Zealand,117661,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-11-15,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.34,0.0,135.0,0,1335.0,MEPS-NZ2003-electric,31213515,312135XX,NZ 4606.1,NZ 4606.1,New Zealand,117661,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-11-15,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.34,0.0,135.0,0,1335.0,MEPS-NZ2003-electric,312135XX,312135XX,NZ 4606.1,NZ 4606.1,New Zealand,117661,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-11-15,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,0.71,0.0,45.0,0,535.0,MEPS-NZ2003-electric,31204515,,NZ 4606.1,NZ 4606.1,New Zealand,117796,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-12-03,,,Available,http://www.rheem.co.nz,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,RHEEM,,New Zealand,1.95,0.0,250.0,0,1560.0,MEPS-NZ2003-electric,31225015,,NZ 4606.1,NZ 4606.1,New Zealand,117797,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-11-28,,,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz
