Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,419,"358.0,166.0","344.0,130.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WHE5204SC,WHE5204**,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.5039194952405,2,67.4,745.577,"Australia,Fiji,New Zealand",130245,Approved,524.0,790.0,2025-07-22,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,623.5,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2089
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,419,"358.0,166.0","344.0,130.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WHE5204WC,WHE5204**,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.5039194952405,2,67.4,745.577,"Australia,Fiji,New Zealand",130245,Approved,524.0,790.0,2025-07-22,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,623.5,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2089
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Electrolux,323,"362.0,167.0","344.0,145.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,EBE5367**-*,EBE5367**-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.51687243341593,,0.0,680.1634,"Australia,Fiji,New Zealand",130251,Approved,529.0,790.0,2025-07-22,,Class 6,Available,,https://www.electrolux.com.au/?gclid=EAIaIQobChMI_rjlxbGc6gIVWgwrCh0efw7nEAAYASAAEgLM0PD_BwE&gclsrc=aw.ds,440.0,0.382,628.7,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2088
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Electrolux,323,"362.0,167.0","344.0,145.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,EBE5367BC-R,EBE5367**-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.51687243341593,,0.0,680.1634,"Australia,Fiji,New Zealand",130251,Approved,529.0,790.0,2025-07-22,,Class 6,Available,,https://www.electrolux.com.au/?gclid=EAIaIQobChMI_rjlxbGc6gIVWgwrCh0efw7nEAAYASAAEgLM0PD_BwE&gclsrc=aw.ds,440.0,0.382,628.7,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2088
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Electrolux,323,"362.0,167.0","344.0,145.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,EBE5367SC-R,EBE5367**-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.51687243341593,,0.0,680.1634,"Australia,Fiji,New Zealand",130251,Approved,529.0,790.0,2025-07-22,,Class 6,Available,,https://www.electrolux.com.au/?gclid=EAIaIQobChMI_rjlxbGc6gIVWgwrCh0efw7nEAAYASAAEgLM0PD_BwE&gclsrc=aw.ds,440.0,0.382,628.7,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2088
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE450***-*,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4500BC-L,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4500BC-R,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4500SC-L,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4500SC-R,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4500WC-L,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4500WC-R,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4504BC-L,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4504BC-R,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4504SC-L,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,298,"311.0,142.0","297.0,122.0","Fresh Food,Freezer",Upright,Thailand,641.0,Refrigerator/Freezer,,,5B,1705.0,False,Labelling and MEPS,WBE4504SC-R,WBE450***-*,AS/NZS 4474.1:2007/Amdt 2:2011,4.5,4.503668016334,,0.0,645.5924,"Australia,Fiji,New Zealand",130260,Approved,453.0,693.0,2025-06-26,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,538.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF2045
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Euromaid,423,316.0,316.0,Freezer,Chest,China,755.0,Freezer,,,6C,850.0,False,Labelling and MEPS,ECFR316W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.56020907620538,,0.0,461.8784,"Australia,Fiji,New Zealand",130262,Approved,316.0,1118.0,2025-07-13,,Class 8,Available,http://www.homa.cn/,,202.0,0.514,505.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2064
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Euromaid,300,200.0,200.0,Freezer,Chest,China,520.0,Freezer,,,6C,846.0,False,Labelling and MEPS,ECFR200W,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01288258097523,,0.0,366.48,"Australia,Fiji,New Zealand",130263,Approved,200.0,902.0,2025-07-13,,Class 8,Available,http://www.homa.cn/,,202.0,0.514,320.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2066
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,560,"167.0,100.0,413.0","138.0,84.0,363.0","Freezer,Freezer,Fresh Food",Upright,Thailand,752.0,Refrigerator/Freezer,,,5B,1777.0,True,Labelling and MEPS,WQE6870*A,WQE6870*A,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.02707022882078,2,58.66,947.54,"Australia,Fiji,New Zealand",130269,Approved,680.0,913.0,2025-07-24,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,840.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2101
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,560,"167.0,100.0,413.0","138.0,84.0,363.0","Freezer,Freezer,Fresh Food",Upright,Thailand,752.0,Refrigerator/Freezer,,,5B,1777.0,True,Labelling and MEPS,WQE6870BA,WQE6870*A,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.02707022882078,2,58.66,947.54,"Australia,Fiji,New Zealand",130269,Approved,680.0,913.0,2025-07-24,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,840.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2101
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,560,"167.0,100.0,413.0","138.0,84.0,363.0","Freezer,Freezer,Fresh Food",Upright,Thailand,752.0,Refrigerator/Freezer,,,5B,1777.0,True,Labelling and MEPS,WQE6870SA,WQE6870*A,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.02707022882078,2,58.66,947.54,"Australia,Fiji,New Zealand",130269,Approved,680.0,913.0,2025-07-24,,Class 6,Available,,http://www.electrolux.com.au,440.0,0.382,840.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2101
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WHIRLPOOL,345,"166.55,74.98","158.41,55.6","Fresh Food,Freezer",Upright,India,520.0,Refrigerator/Freezer,,,5T,1495.0,False,Labelling and MEPS,WRI24F**,WRI24F**,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.71234108482484,,0.0,444.02368,Fiji,130333,Approved,241.53,560.0,2025-10-07,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,286.52,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2048
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WHIRLPOOL,345,"166.55,74.98","158.41,55.6","Fresh Food,Freezer",Upright,India,520.0,Refrigerator/Freezer,,,5T,1495.0,False,Labelling and MEPS,WRI24FSS,WRI24F**,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.71234108482484,,0.0,444.02368,Fiji,130333,Approved,241.53,560.0,2025-10-07,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,286.52,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2048
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WHIRLPOOL,345,"166.55,74.98","158.41,55.6","Fresh Food,Freezer",Upright,India,520.0,Refrigerator/Freezer,,,5T,1495.0,False,Labelling and MEPS,WRI24FWH,WRI24F**,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.71234108482484,,0.0,444.02368,Fiji,130333,Approved,241.53,560.0,2025-10-07,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,286.52,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2048
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,yokohama,314,146.0,146.0,Freezer,Chest,China,523.0,Freezer,,,6C,850.0,False,Labelling and MEPS,YOKB150LW,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.28817619412213,,0.0,322.0704,Australia,130350,Approved,146.0,730.0,2025-07-10,,Class 8,Available,,,202.0,0.514,233.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2055
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,200,"170.0,29.0","169.0,25.0","Fresh Food,Ice making",Upright,Indonesia,555.0,Refrigerator,291,131,2.0,1295.0,False,Labelling and MEPS,GU-B199PL,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.04667901865734,,0.0,371.2832,"Australia,New Zealand",130452,Approved,199.0,525.0,2025-07-14,,Class 2,Available,,,308.0,0.309,204.8,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2069
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MIELE,310,304.0,261.0,Freezer,Upright,"Germany,Bulgaria,Austria",,Freezer,0,304,7.0,,False,Label and MEPS,FN 12827,FN 12827,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.67374842984841,,0.0,664.66008,"Australia,New Zealand",130454,Approved,304.0,,2026-01-06,,Class 10,Available,http://www.miele.com.au/,http://www.miele.com.au,383.0,0.514,486.4,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2049
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MIELE,310,304.0,261.0,Freezer,Upright,"Germany,Bulgaria,Austria",,Freezer,0,304,7.0,,False,Label and MEPS,FN 12827 S,FN 12827,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.67374842984841,,0.0,664.66008,"Australia,New Zealand",130454,Approved,304.0,,2026-01-06,,Class 10,Available,http://www.miele.com.au/,http://www.miele.com.au,383.0,0.514,486.4,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2049
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MIELE,310,304.0,261.0,Freezer,Upright,"Germany,Bulgaria,Austria",,Freezer,0,304,7.0,,False,Label and MEPS,FN 12827 S edt,FN 12827,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.67374842984841,,0.0,664.66008,"Australia,New Zealand",130454,Approved,304.0,,2026-01-06,,Class 10,Available,http://www.miele.com.au/,http://www.miele.com.au,383.0,0.514,486.4,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2049
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MIELE,310,304.0,261.0,Freezer,Upright,"Germany,Bulgaria,Austria",,Freezer,0,304,7.0,,False,Label and MEPS,FN 12827 S edt/cs,FN 12827,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.67374842984841,,0.0,664.66008,"Australia,New Zealand",130454,Approved,304.0,,2026-01-06,,Class 10,Available,http://www.miele.com.au/,http://www.miele.com.au,383.0,0.514,486.4,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2049
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,*521T*,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,E521TLX5,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,E521TRX5,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,RF521TLPW6,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,RF521TLPX6,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,RF521TLZW6,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,FISHER & PAYKEL,461,"117.0,400.0","93.0,386.0","Freezer,Fresh Food",Upright,Thailand,715.0,Refrigerator/Freezer,400,117,5T,1695.0,False,Labelling and MEPS,RF521TLZX6,*521T*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01374263122863,,0.0,587.45904,"Australia,Fiji,New Zealand",130462,Approved,517.0,790.0,2025-08-06,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,587.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2050
