Submit_ID,Brand,Model_No,Family Name,SoldIn,Country,Sing_or_fam,nom_lamp_power,avg_meas_lum_flux,median_lamp_life,lumen_maintenance,avg_meas_efficacy,inputvolt_min,inputvolt_max,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Lamp Light Output (Lumens),Lamp Type,What test standard was used
106007,RADIUM,RJLS MEGA WFL 35W 12V 35W GU5.3,MEGA RJLS,"Australia,Fiji,New Zealand",Germany,Family,35.0,543.0,4334.0,1.0,15.5,12.0,12.0,2022-05-19,,Approved,Class 7,Available,http://www.ledvance.com.au,,462.0,ELV halogen reflector,AS/NZS 4934.1:2014
106778,Sylvania,644770,,"Australia,Fiji,New Zealand",China,Single,120.0,2255.5,2000.0,0.9,18.48,100.0,240.0,2022-05-09,,Approved,,Unavailable,,,2220.0,ELV halogen reflector,AS/NZS 4934.1:2014
106951,Brilliant Lighting,17481/17482,,Australia,China,Single,70.0,1146.2,2000.0,0.8,16.1,220.0,240.0,2022-05-31,,Approved,Class 1,Available,,http://www.blinklighting.com.au,1120.0,GLS tungsten filament,AS/NZS 4934.1:2014
106958,Brilliant Lighting,17479/17480,,Australia,China,Single,53.0,797.8,2000.0,0.8,15.0,220.0,240.0,2022-05-05,,Approved,Class 1,Available,,http://www.blinklighting.com.au,790.0,GLS tungsten filament,AS/NZS 4934.1:2014
108548,TH,MR16-35W,,Australia,China,Single,35.0,476.35,2000.0,0.8,13.49,12.0,12.0,2022-07-18,,Approved,Class 7,Available,,,462.0,ELV halogen reflector,AS/NZS 4934.1:2014
108587,NELSON,Ehalogen,Ehalogen,Australia,China,,20.0,225.0,2000.0,0.91,11.19,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225.0,ELV halogen reflector,AS/NZS 4934.1:2014
108587,NELSON,MABABCC,Ehalogen,Australia,China,,20.0,225.0,2000.0,0.91,11.19,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225.0,ELV halogen reflector,AS/NZS 4934.1:2014
108587,NELSON,MAESXNC,Ehalogen,Australia,China,,20.0,225.0,2000.0,0.91,11.19,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225.0,ELV halogen reflector,AS/NZS 4934.1:2014
108587,NELSON,MAFTD,Ehalogen,Australia,China,,20.0,225.0,2000.0,0.91,11.19,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225.0,ELV halogen reflector,AS/NZS 4934.1:2014
108587,NELSON,MAFTDCPB,Ehalogen,Australia,China,,20.0,225.0,2000.0,0.91,11.19,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225.0,ELV halogen reflector,AS/NZS 4934.1:2014
108588,NELSON,Mini Bulb,Mini Bulb,Australia,China,,10.0,130.0,2000.0,0.91,12.55,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108588,NELSON,MJC10,Mini Bulb,Australia,China,,10.0,130.0,2000.0,0.91,12.55,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108588,NELSON,MJC1035,Mini Bulb,Australia,China,,10.0,130.0,2000.0,0.91,12.55,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108588,NELSON,MJM10,Mini Bulb,Australia,China,,10.0,130.0,2000.0,0.91,12.55,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108589,NELSON,Mini Bulb,Mini Bulb,Australia,China,,20.0,270.0,2000.0,0.91,13.37,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108589,NELSON,MJC20,Mini Bulb,Australia,China,,20.0,270.0,2000.0,0.91,13.37,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108589,NELSON,MJC2035,Mini Bulb,Australia,China,,20.0,270.0,2000.0,0.91,13.37,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108589,NELSON,MJC20C,Mini Bulb,Australia,China,,20.0,270.0,2000.0,0.91,13.37,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108589,NELSON,MJC20CDP,Mini Bulb,Australia,China,,20.0,270.0,2000.0,0.91,13.37,12.0,12.0,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108590,NELSON,Mini Bulb,Mini Bulb,"Australia,New Zealand",China,,35.0,480.0,2000.0,0.91,13.34,12.0,12.0,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108590,NELSON,MJC35,Mini Bulb,"Australia,New Zealand",China,,35.0,480.0,2000.0,0.91,13.34,12.0,12.0,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108590,NELSON,MJC3535,Mini Bulb,"Australia,New Zealand",China,,35.0,480.0,2000.0,0.91,13.34,12.0,12.0,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108590,NELSON,MJC35C,Mini Bulb,"Australia,New Zealand",China,,35.0,480.0,2000.0,0.91,13.34,12.0,12.0,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108590,NELSON,MJC35CDP,Mini Bulb,"Australia,New Zealand",China,,35.0,480.0,2000.0,0.91,13.34,12.0,12.0,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480.0,ELV halogen non reflector,AS/NZS 4934.1:2014
108591,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108591,NELSON,MNGLS70BCF,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108591,NELSON,MNGLS70BCF4P,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108591,NELSON,MNGLS70ESF,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108608,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108608,NELSON,MNGLS70BCF,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108608,NELSON,MNGLS70BCF4P,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108608,NELSON,MNGLS70ESF,E-Halogen,"Australia,New Zealand",China,,70.0,1068.0,2000.0,0.91,14.78,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108803,COLES,HPGLS-53,HPGLS-53,Australia,China,Family,53.0,808.0,2000.0,0.897,15.04,240.0,240.0,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,800.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108803,COLES,HPGLSBC-53,HPGLS-53,Australia,China,Family,53.0,808.0,2000.0,0.897,15.04,240.0,240.0,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,800.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108803,COLES,HPGLSES-53,HPGLS-53,Australia,China,Family,53.0,808.0,2000.0,0.897,15.04,240.0,240.0,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,800.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108834,COLES,HPGLS-72,HPGLS-72,Australia,China,Family,72.0,1145.0,2000.0,0.904,15.89,240.0,240.0,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,1160.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108834,COLES,HPGLSBC-72,HPGLS-72,Australia,China,Family,72.0,1145.0,2000.0,0.904,15.89,240.0,240.0,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,1160.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
108834,COLES,HPGLSES-72,HPGLS-72,Australia,China,Family,72.0,1145.0,2000.0,0.904,15.89,240.0,240.0,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,1160.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109244,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.29,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109244,NELSON,MAFXN3P,E-Halogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.29,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109244,NELSON,MAFXNBPB,E-Halogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.29,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109244,NELSON,MAFXNCPB,E-Halogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.29,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109244,NELSON,MAFXNCPBF,E-Halogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.29,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109307,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,52.0,770.0,2000.0,0.91,13.91,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,770.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109307,NELSON,MNGLS52BCF,E-Halogen,"Australia,New Zealand",China,,52.0,770.0,2000.0,0.91,13.91,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,770.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109307,NELSON,MNGLS52ESF,E-Halogen,"Australia,New Zealand",China,,52.0,770.0,2000.0,0.91,13.91,240.0,240.0,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,770.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109309,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,28.0,350.0,2000.0,0.91,11.82,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109309,NELSON,MNGLS28BCC,E-Halogen,"Australia,New Zealand",China,,28.0,350.0,2000.0,0.91,11.82,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109309,NELSON,MNGLS28BCF,E-Halogen,"Australia,New Zealand",China,,28.0,350.0,2000.0,0.91,11.82,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109309,NELSON,MNGLS28ESC,E-Halogen,"Australia,New Zealand",China,,28.0,350.0,2000.0,0.91,11.82,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109309,NELSON,MNGLS28ESF,E-Halogen,"Australia,New Zealand",China,,28.0,350.0,2000.0,0.91,11.82,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109312,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,42.0,580.0,2000.0,0.91,13.2,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109312,NELSON,MNGLS42BCF,E-Halogen,"Australia,New Zealand",China,,42.0,580.0,2000.0,0.91,13.2,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109312,NELSON,MNGLS42BCF4P,E-Halogen,"Australia,New Zealand",China,,42.0,580.0,2000.0,0.91,13.2,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109312,NELSON,MNGLS42ESF,E-Halogen,"Australia,New Zealand",China,,42.0,580.0,2000.0,0.91,13.2,240.0,240.0,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
109318,NELSON,Ehalogen,Ehalogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.21,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109318,NELSON,MAFTE,Ehalogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.21,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109318,NELSON,MAFTECPB,Ehalogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.21,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
109318,NELSON,MAFTH,Ehalogen,"Australia,New Zealand",China,,35.0,465.0,3000.0,0.91,13.21,12.0,12.0,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465.0,ELV halogen reflector,AS/NZS 4934.1:2014
112337,LUCCI,Lucci Eco halogen 42W,Lucci Eco halogen 42W,"Australia,New Zealand",China,Family,42.0,628.06,2000.0,0.87,14.17,220.0,240.0,2023-05-08,,Approved,,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,625.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
112337,LUCCI,SKU#110441 LUCCI ECO HAL G125 DECO 42W E27 CLEAR,Lucci Eco halogen 42W,"Australia,New Zealand",China,Family,42.0,628.06,2000.0,0.87,14.17,220.0,240.0,2023-05-08,,Approved,,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,625.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
112337,LUCCI,SKU#110443 LUCCI ECO HAL G125 DECO 42W B22 CLEAR,Lucci Eco halogen 42W,"Australia,New Zealand",China,Family,42.0,628.06,2000.0,0.87,14.17,220.0,240.0,2023-05-08,,Approved,,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,625.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
112411,Sylvania,222420,,"Australia,New Zealand",China,Single,20.0,290.7,7500.0,0.86,13.8,12.0,12.0,2023-02-12,,Approved,Class 2,Available,,,291.0,ELV halogen non reflector,AS/NZS 4934.1:2014
112417,Sylvania,210220,,"Australia,New Zealand",China,Single,50.0,881.5,7500.0,0.85,16.9,12.0,12.0,2023-02-09,,Approved,Class 2,Available,,,881.0,ELV halogen non reflector,AS/NZS 4934.1:2014
113244,PHILIPS,9256930455,Classic Halogen 42-60W A55,"Australia,Fiji,New Zealand",Poland,Family,42.0,600.0,2310.0,0.87,13.58,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,630.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113244,PHILIPS,9256933455,Classic Halogen 42-60W A55,"Australia,Fiji,New Zealand",Poland,Family,42.0,600.0,2310.0,0.87,13.58,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,630.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113244,PHILIPS,9256939455,Classic Halogen 42-60W A55,"Australia,Fiji,New Zealand",Poland,Family,42.0,600.0,2310.0,0.87,13.58,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,630.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113244,PHILIPS,9256942455,Classic Halogen 42-60W A55,"Australia,Fiji,New Zealand",Poland,Family,42.0,600.0,2310.0,0.87,13.58,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,630.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113244,PHILIPS,Classic Halogen 42-60W A55,Classic Halogen 42-60W A55,"Australia,Fiji,New Zealand",Poland,Family,42.0,600.0,2310.0,0.87,13.58,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,630.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113266,PHILIPS,9256931455,Classic Halogen A55 53-75W,"Australia,Fiji,New Zealand",Poland,Family,53.0,808.0,2385.0,0.9,14.5,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,850.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113266,PHILIPS,9256934455,Classic Halogen A55 53-75W,"Australia,Fiji,New Zealand",Poland,Family,53.0,808.0,2385.0,0.9,14.5,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,850.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113266,PHILIPS,9256940455,Classic Halogen A55 53-75W,"Australia,Fiji,New Zealand",Poland,Family,53.0,808.0,2385.0,0.9,14.5,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,850.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113266,PHILIPS,9256943455,Classic Halogen A55 53-75W,"Australia,Fiji,New Zealand",Poland,Family,53.0,808.0,2385.0,0.9,14.5,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,850.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113266,PHILIPS,Classic Halogen A55 53-75W,Classic Halogen A55 53-75W,"Australia,Fiji,New Zealand",Poland,Family,53.0,808.0,2385.0,0.9,14.5,220.0,250.0,2023-03-29,,Approved,,Available,http://www.lighting.philips.com.au,,850.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113777,LUCCI,LUCCI ECO HALOGEN 53W CLEAR,LUCCI ECO HALOGEN 53W CLEAR,"Australia,New Zealand",China,Family,53.0,866.74,2000.0,0.92,17.87,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,827.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113777,LUCCI,SKU#111944 LUCCI ECO HALOGEN GLS 53W B22 CLEAR,LUCCI ECO HALOGEN 53W CLEAR,"Australia,New Zealand",China,Family,53.0,866.74,2000.0,0.92,17.87,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,827.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113777,LUCCI,SKU#111952 LUCCI ECO HALOGEN GLS 53W E27 CLEAR,LUCCI ECO HALOGEN 53W CLEAR,"Australia,New Zealand",China,Family,53.0,866.74,2000.0,0.92,17.87,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,827.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113819,LUCCI,LUCCI ECO HALOGEN 42W CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,662.36,2000.0,0.87,15.29,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113819,LUCCI,SKU#110440 LUCCI ECO HAL G95 DECO 42W E27 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,662.36,2000.0,0.87,15.29,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113819,LUCCI,SKU#111414 LUCCI ECO HAL G95 DECO 42W B22 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,662.36,2000.0,0.87,15.29,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113819,LUCCI,SKU#111942 LUCCI ECO HALOGEN GLS 42W B22 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,662.36,2000.0,0.87,15.29,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113819,LUCCI,SKU#111950 LUCCI ECO HALOGEN GLS 42W E27 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,662.36,2000.0,0.87,15.29,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113853,LUCCI,LUCCI ECO HALOGEN 42W CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,650.93,2000.0,0.87,15.07,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113853,LUCCI,SKU#111382 LUCCI ECO HAL F/ROUND 42W E14 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,650.93,2000.0,0.87,15.07,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113853,LUCCI,SKU#111388 LUCCI ECO HAL F/ROUND 42W B15 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,650.93,2000.0,0.87,15.07,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113853,LUCCI,SKU#111394 LUCCI ECO HAL F/ROUND 42W E27 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,650.93,2000.0,0.87,15.07,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113853,LUCCI,SKU#111400 LUCCI ECO HAL F/ROUND 42W B22 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,650.93,2000.0,0.87,15.07,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113855,LUCCI,LUCCI ECO HALOGEN 42W CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,626.84,2000.0,0.87,14.27,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113855,LUCCI,SKU#111354 LUCCI ECO HAL CANDLE 42W E14 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,626.84,2000.0,0.87,14.27,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113855,LUCCI,SKU#111360 LUCCI ECO HAL CANDLE 42W B15 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,626.84,2000.0,0.87,14.27,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
