Submit_ID,Brand,Model_No,Family Name,Apply_type_for,N-Standard,ApplStandard,SoldIn,Country,Sing_or_fam,nom_lamp_power,nom_lum_flux,colour_temp,median_lamp_life,avg_lum_maint_2000,avg_CRI,avg_mercury_content,mercury_content,avg_meas_efficacy,SubmitStatus,ExpDate,GrandDate,Product Class,Power Factor,Product Website,Representative Brand URL,Availability,Lumen Maintenance (Lumens)
94390,NELSON,MELCM09BC,MELCM09***,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Covered non reflector,9.0,330.0,3000.0,8000.0,0.9,83.1,0.9,Amalgam,41.5,Approved,2020-11-09,,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.84
94390,NELSON,MELCM09ES,MELCM09***,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Covered non reflector,9.0,330.0,3000.0,8000.0,0.9,83.1,0.9,Amalgam,41.5,Approved,2020-11-09,,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.84
94390,NELSON,MELCM09SBC,MELCM09***,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Covered non reflector,9.0,330.0,3000.0,8000.0,0.9,83.1,0.9,Amalgam,41.5,Approved,2020-11-09,,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.84
94390,NELSON,MELCM09SES,MELCM09***,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Covered non reflector,9.0,330.0,3000.0,8000.0,0.9,83.1,0.9,Amalgam,41.5,Approved,2020-11-09,,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.84
94391,NELSON,MELSHPF15****,MELSHPF15****,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Bare,15.0,1040.0,4000.0,8000.0,0.91,83.0,3.5,Amalgam,62.49,Superseded,2020-11-04,2018-01-18,Single product class,0.93,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.82
94391,NELSON,MELSHPF15BCCW,MELSHPF15****,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Bare,15.0,1040.0,4000.0,8000.0,0.91,83.0,3.5,Amalgam,62.49,Superseded,2020-11-04,2018-01-18,Single product class,0.93,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.82
94391,NELSON,MELSHPF15ESCW,MELSHPF15****,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Bare,15.0,1040.0,4000.0,8000.0,0.91,83.0,3.5,Amalgam,62.49,Superseded,2020-11-04,2018-01-18,Single product class,0.93,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.82
94398,NELSON,MELTR8011ESF,,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,reflector,11.0,330.0,3000.0,8000.0,0.9,84.3,0.9,Amalgam,32.81,Approved,2020-11-04,,Single product class,0.55,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Available,0.82
94405,NELSON,MELTGLS11,MELTGLS11,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Covered non reflector,11.0,550.0,3000.0,8000.0,0.92,84.6,1.0,Amalgam,50.13,Approved,2020-11-09,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94405,NELSON,MELTGLS11BC,MELTGLS11,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Covered non reflector,11.0,550.0,3000.0,8000.0,0.92,84.6,1.0,Amalgam,50.13,Approved,2020-11-09,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94405,NELSON,MELTGLS11ES,MELTGLS11,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Covered non reflector,11.0,550.0,3000.0,8000.0,0.92,84.6,1.0,Amalgam,50.13,Approved,2020-11-09,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94405,NELSON,MELTGLS11SBC,MELTGLS11,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Covered non reflector,11.0,550.0,3000.0,8000.0,0.92,84.6,1.0,Amalgam,50.13,Approved,2020-11-09,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94405,NELSON,MELTGLS11SES,MELTGLS11,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Covered non reflector,11.0,550.0,3000.0,8000.0,0.92,84.6,1.0,Amalgam,50.13,Approved,2020-11-09,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94406,NELSON,MELQ48,MELQ48,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,48.0,2750.0,3000.0,8000.0,0.92,80.9,4.0,Amalgam,68.0,Approved,2021-03-18,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94406,NELSON,MELQ48BCS,MELQ48,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,48.0,2750.0,3000.0,8000.0,0.92,80.9,4.0,Amalgam,68.0,Approved,2021-03-18,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94406,NELSON,MELQ48ESS,MELQ48,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,48.0,2750.0,3000.0,8000.0,0.92,80.9,4.0,Amalgam,68.0,Approved,2021-03-18,,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
94407,NELSON,MELQAL20,MELQAL20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,20.0,1130.0,5000.0,8000.0,0.94,84.0,4.0,Amalgam,57.81,Superseded,2021-02-06,2018-01-18,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.84
94407,NELSON,MELQAL20BCN15,MELQAL20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,20.0,1130.0,5000.0,8000.0,0.94,84.0,4.0,Amalgam,57.81,Superseded,2021-02-06,2018-01-18,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.84
94407,NELSON,MELQAL20ESN15,MELQAL20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,20.0,1130.0,5000.0,8000.0,0.94,84.0,4.0,Amalgam,57.81,Superseded,2021-02-06,2018-01-18,Single product class,0.59,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.84
96231,LUCCI ENVIROLUX,LUCCI ENVIROLUX 7W F/R CFL WARM,LUCCI ENVIROLUX 7W F/R CFL WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,342.0,2700.0,8000.0,88.1,83.4,3.4,Amalgam,51.77,Superseded,2021-01-21,2018-01-18,Single product class,0.569,,http://www.beaconlighting.com.au,Available,82.4
96231,LUCCI ENVIROLUX,SLG-7W B15 2700K (SKU#120750),LUCCI ENVIROLUX 7W F/R CFL WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,342.0,2700.0,8000.0,88.1,83.4,3.4,Amalgam,51.77,Superseded,2021-01-21,2018-01-18,Single product class,0.569,,http://www.beaconlighting.com.au,Available,82.4
96231,LUCCI ENVIROLUX,SLG-7W B22 2700K (SKU# 120754),LUCCI ENVIROLUX 7W F/R CFL WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,342.0,2700.0,8000.0,88.1,83.4,3.4,Amalgam,51.77,Superseded,2021-01-21,2018-01-18,Single product class,0.569,,http://www.beaconlighting.com.au,Available,82.4
96231,LUCCI ENVIROLUX,SLG-7W E14 2700K (SKU# 120752),LUCCI ENVIROLUX 7W F/R CFL WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,342.0,2700.0,8000.0,88.1,83.4,3.4,Amalgam,51.77,Superseded,2021-01-21,2018-01-18,Single product class,0.569,,http://www.beaconlighting.com.au,Available,82.4
96231,LUCCI ENVIROLUX,SLG-7W E27 2700K (SKU# 120756),LUCCI ENVIROLUX 7W F/R CFL WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,342.0,2700.0,8000.0,88.1,83.4,3.4,Amalgam,51.77,Superseded,2021-01-21,2018-01-18,Single product class,0.569,,http://www.beaconlighting.com.au,Available,82.4
96252,LUCCI ENVIROLUX,LUCCI ENVIROLUX 7W CAN CFL COOL,LUCCI ENVIROLUX 7W CAN CFL COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,335.0,4000.0,8000.0,88.2,85.7,3.3,Amalgam,49.35,Superseded,2021-02-03,2018-01-18,Single product class,0.578,,http://www.beaconlighting.com.au,Available,82.8
96252,LUCCI ENVIROLUX,SLC-7W B15 4000K (SKU# 120761),LUCCI ENVIROLUX 7W CAN CFL COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,335.0,4000.0,8000.0,88.2,85.7,3.3,Amalgam,49.35,Superseded,2021-02-03,2018-01-18,Single product class,0.578,,http://www.beaconlighting.com.au,Available,82.8
96252,LUCCI ENVIROLUX,SLC-7W B22 4000K (SKU# 120765),LUCCI ENVIROLUX 7W CAN CFL COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,335.0,4000.0,8000.0,88.2,85.7,3.3,Amalgam,49.35,Superseded,2021-02-03,2018-01-18,Single product class,0.578,,http://www.beaconlighting.com.au,Available,82.8
96252,LUCCI ENVIROLUX,SLC-7W E14 4000K (SKU# 120763),LUCCI ENVIROLUX 7W CAN CFL COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,335.0,4000.0,8000.0,88.2,85.7,3.3,Amalgam,49.35,Superseded,2021-02-03,2018-01-18,Single product class,0.578,,http://www.beaconlighting.com.au,Available,82.8
96252,LUCCI ENVIROLUX,SLC-7W E27 4000K (SKU# 120767),LUCCI ENVIROLUX 7W CAN CFL COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,335.0,4000.0,8000.0,88.2,85.7,3.3,Amalgam,49.35,Superseded,2021-02-03,2018-01-18,Single product class,0.578,,http://www.beaconlighting.com.au,Available,82.8
96254,LUCCI ENVIROLUX,LUCCI ENVIROLUX 7W CAN WARM,LUCCI ENVIROLUX 7W CAN WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,2700.0,8000.0,88.1,83.4,3.3,Amalgam,50.06,Superseded,2021-01-21,2018-01-18,Single product class,0.574,,http://www.beaconlighting.com.au,Available,82.0
96254,LUCCI ENVIROLUX,SLC-7W B15 2700K (SKU# 120760),LUCCI ENVIROLUX 7W CAN WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,2700.0,8000.0,88.1,83.4,3.3,Amalgam,50.06,Superseded,2021-01-21,2018-01-18,Single product class,0.574,,http://www.beaconlighting.com.au,Available,82.0
96254,LUCCI ENVIROLUX,SLC-7W B22 2700K (SKU# 120764),LUCCI ENVIROLUX 7W CAN WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,2700.0,8000.0,88.1,83.4,3.3,Amalgam,50.06,Superseded,2021-01-21,2018-01-18,Single product class,0.574,,http://www.beaconlighting.com.au,Available,82.0
96254,LUCCI ENVIROLUX,SLC-7W E14 2700K (SKU# 120762),LUCCI ENVIROLUX 7W CAN WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,2700.0,8000.0,88.1,83.4,3.3,Amalgam,50.06,Superseded,2021-01-21,2018-01-18,Single product class,0.574,,http://www.beaconlighting.com.au,Available,82.0
96254,LUCCI ENVIROLUX,SLC-7W E27 2700K (SKU# 120766),LUCCI ENVIROLUX 7W CAN WARM,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,2700.0,8000.0,88.1,83.4,3.3,Amalgam,50.06,Superseded,2021-01-21,2018-01-18,Single product class,0.574,,http://www.beaconlighting.com.au,Available,82.0
96256,LUCCI ENVIROLUX,LUCCI ENVIROLUX 7W F/R COOL,LUCCI ENVIROLUX 7W F/R COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,4000.0,8000.0,88.0,85.7,3.2,Amalgam,50.28,Superseded,2021-02-03,2018-01-18,Single product class,0.571,,http://www.beaconlighting.com.au,Available,82.4
96256,LUCCI ENVIROLUX,SLG-7W B15 4000K (SKU# 120751),LUCCI ENVIROLUX 7W F/R COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,4000.0,8000.0,88.0,85.7,3.2,Amalgam,50.28,Superseded,2021-02-03,2018-01-18,Single product class,0.571,,http://www.beaconlighting.com.au,Available,82.4
96256,LUCCI ENVIROLUX,SLG-7W B22 4000K (SKU# 120755),LUCCI ENVIROLUX 7W F/R COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,4000.0,8000.0,88.0,85.7,3.2,Amalgam,50.28,Superseded,2021-02-03,2018-01-18,Single product class,0.571,,http://www.beaconlighting.com.au,Available,82.4
96256,LUCCI ENVIROLUX,SLG-7W E14 4000K (SKU# 120753),LUCCI ENVIROLUX 7W F/R COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,4000.0,8000.0,88.0,85.7,3.2,Amalgam,50.28,Superseded,2021-02-03,2018-01-18,Single product class,0.571,,http://www.beaconlighting.com.au,Available,82.4
96256,LUCCI ENVIROLUX,SLG-7W E27 4000K (SKU# 120757),LUCCI ENVIROLUX 7W F/R COOL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,New Zealand",China,Covered non reflector,7.0,334.0,4000.0,8000.0,88.0,85.7,3.2,Amalgam,50.28,Superseded,2021-02-03,2018-01-18,Single product class,0.571,,http://www.beaconlighting.com.au,Available,82.4
96640,NELSON,MELT28,MELT28,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,28.0,1510.0,5000.0,8000.0,0.91,81.9,4.0,Amalgam,62.51,Superseded,2021-02-06,2018-01-18,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.82
96640,NELSON,MELT28BCNS,MELT28,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,28.0,1510.0,5000.0,8000.0,0.91,81.9,4.0,Amalgam,62.51,Superseded,2021-02-06,2018-01-18,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.82
96640,NELSON,MELT28ESNS,MELT28,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,28.0,1510.0,5000.0,8000.0,0.91,81.9,4.0,Amalgam,62.51,Superseded,2021-02-06,2018-01-18,Single product class,0.56,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.82
96959,NELSON,MELQAL15BCN,MEQAL15,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,15.0,760.0,5000.0,8000.0,0.93,80.6,3.5,Amalgam,53.66,Superseded,2021-03-18,2018-01-18,Single product class,0.55,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
96959,NELSON,MELQAL15ESN,MEQAL15,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,15.0,760.0,5000.0,8000.0,0.93,80.6,3.5,Amalgam,53.66,Superseded,2021-03-18,2018-01-18,Single product class,0.55,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
96959,NELSON,MEQAL15,MEQAL15,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,15.0,760.0,5000.0,8000.0,0.93,80.6,3.5,Amalgam,53.66,Superseded,2021-03-18,2018-01-18,Single product class,0.55,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,0.81
97755,MIRABELLA,T2-20,T2-20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,20.0,1400.0,2769.0,10000.0,91.2,81.5,1.53,Amalgam,74.37,Approved,2021-04-14,,Single product class,0.581,,http://www.mirabella.com.au,Unavailable,85.12
97755,MIRABELLA,T2-20 B22,T2-20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,20.0,1400.0,2769.0,10000.0,91.2,81.5,1.53,Amalgam,74.37,Approved,2021-04-14,,Single product class,0.581,,http://www.mirabella.com.au,Unavailable,85.12
97755,MIRABELLA,T2-20 E27,T2-20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,20.0,1400.0,2769.0,10000.0,91.2,81.5,1.53,Amalgam,74.37,Approved,2021-04-14,,Single product class,0.581,,http://www.mirabella.com.au,Unavailable,85.12
97758,MIRABELLA,T2 - 20,T2 - 20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,20.0,1300.0,3981.0,10000.0,89.91,84.4,1.59,Amalgam,65.89,Approved,2021-03-30,,Single product class,0.599,,http://www.mirabella.com.au,Unavailable,82.54
97758,MIRABELLA,T2-20 BC,T2 - 20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,20.0,1300.0,3981.0,10000.0,89.91,84.4,1.59,Amalgam,65.89,Approved,2021-03-30,,Single product class,0.599,,http://www.mirabella.com.au,Unavailable,82.54
97758,MIRABELLA,T2-20ES,T2 - 20,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,20.0,1300.0,3981.0,10000.0,89.91,84.4,1.59,Amalgam,65.89,Approved,2021-03-30,,Single product class,0.599,,http://www.mirabella.com.au,Unavailable,82.54
98665,IXL,12280,,MEPS 2008,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,reflector,13.53,687.18,2700.0,8000.0,615.04,82.2,3.1,Elemental,50.78,Approved,2021-11-02,,Single product class,0.585,,,Unavailable,556.57
98786,NELSON,MELTG,MELTG,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,11.0,530.0,3000.0,8000.0,90.0,82.0,3.5,Elemental,48.45,Superseded,2021-10-12,2018-01-18,Single product class,0.57,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,81.0
98786,NELSON,MELTG11BC,MELTG,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,11.0,530.0,3000.0,8000.0,90.0,82.0,3.5,Elemental,48.45,Superseded,2021-10-12,2018-01-18,Single product class,0.57,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,81.0
98786,NELSON,MELTG11ES,MELTG,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,11.0,530.0,3000.0,8000.0,90.0,82.0,3.5,Elemental,48.45,Superseded,2021-10-12,2018-01-18,Single product class,0.57,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,81.0
99588,GE,FLE20HLX/865/B22/T2,FLE20HLX/865/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,20.0,1200.0,6500.0,8000.0,0.92,82.0,2.5,Elemental,60.0,Approved,2021-06-22,,Single product class,0.55,,http://www.gelighting.com.au,Available,0.83
99588,GE,FLE20HLX/865/E27/T2,FLE20HLX/865/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,20.0,1200.0,6500.0,8000.0,0.92,82.0,2.5,Elemental,60.0,Approved,2021-06-22,,Single product class,0.55,,http://www.gelighting.com.au,Available,0.83
99588,GE,FLE20HLX/865/T2,FLE20HLX/865/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,20.0,1200.0,6500.0,8000.0,0.92,82.0,2.5,Elemental,60.0,Approved,2021-06-22,,Single product class,0.55,,http://www.gelighting.com.au,Available,0.83
99698,GE,FLE20HLX/840/B22/T2,FLE20HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,20.0,1100.0,4000.0,8000.0,0.91,82.0,2.5,Elemental,60.0,Approved,2021-06-22,,Single product class,0.55,,http://www.gelighting.com.au,Available,0.83
99698,GE,FLE20HLX/840/E27/T2,FLE20HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,20.0,1100.0,4000.0,8000.0,0.91,82.0,2.5,Elemental,60.0,Approved,2021-06-22,,Single product class,0.55,,http://www.gelighting.com.au,Available,0.83
99698,GE,FLE20HLX/840/T2,FLE20HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,20.0,1100.0,4000.0,8000.0,0.91,82.0,2.5,Elemental,60.0,Approved,2021-06-22,,Single product class,0.55,,http://www.gelighting.com.au,Available,0.83
99699,GE,FLE15HLX/865/B22/T2,FLE15HLX/865/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,6500.0,8000.0,0.89,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.81
99699,GE,FLE15HLX/865/E27/T2,FLE15HLX/865/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,6500.0,8000.0,0.89,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.81
99699,GE,FLE15HLX/865/T2,FLE15HLX/865/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,6500.0,8000.0,0.89,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.81
99701,GE,FLE15HLX/827/B22/T2,FLE15HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,2700.0,8000.0,0.9,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.85
