Submit_ID,SubmitStatus,Sold_in,Brand,Model Number,Family Name,Country,N-Standard,ApplStandard,Width,Height,Depth,Product Class,EER,Rated Power Input,Cooling Capacity,Availability Status,Product Website,Representative Brand URL,Expiry Date,Variable output compressor
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT 012 OVER,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT 012 UNDER,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT DF DW 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT DF DX 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT DL DW 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT DL DX 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT DW 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT DX 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT FC DW 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,i-NEXT FC DX 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
116832,Approved,"Australia,Fiji,New Zealand",RC Group,NEXT 012,NEXT 012,Italy,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,650.0,1925.0,675.0,Single product class,3.29078014184397,2.82,9.28,Available,http://www.uaps.com.au,http://www.uaps.com.au,2023-09-19,True
118262,Approved,"Australia,Fiji,New Zealand",Vertiv,Liebert HPM S1DOA,S1DO#,Slovakia,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.13008130081301,3.69,11.55,Available,,https://www.vertivco.com,2025-09-11,False
118262,Approved,"Australia,Fiji,New Zealand",Vertiv,Liebert HPM S1DOW,S1DO#,Slovakia,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.13008130081301,3.69,11.55,Available,,https://www.vertivco.com,2025-09-11,False
118262,Approved,"Australia,Fiji,New Zealand",Vertiv,S1DO#,S1DO#,Slovakia,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.13008130081301,3.69,11.55,Available,,https://www.vertivco.com,2025-09-11,False
118284,Approved,"Australia,Fiji,New Zealand",Vertiv,Liebert HPM S1DUA,S1DU#,Slovakia,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15718157181572,3.69,11.65,Available,,https://www.vertivco.com,2025-08-26,False
118284,Approved,"Australia,Fiji,New Zealand",Vertiv,Liebert HPM S1DUW,S1DU#,Slovakia,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15718157181572,3.69,11.65,Available,,https://www.vertivco.com,2025-08-26,False
118284,Approved,"Australia,Fiji,New Zealand",Vertiv,S1DU#,S1DU#,Slovakia,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15718157181572,3.69,11.65,Available,,https://www.vertivco.com,2025-08-26,False
119314,Approved,"Australia,New Zealand",Stulz,ASD522ACW_R407C,ASD 522 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59420289855072,13.8,49.6,Available,,http://www.stulz.com,2024-02-26,False
119314,Approved,"Australia,New Zealand",Stulz,ASD522A_R407C,ASD 522 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59420289855072,13.8,49.6,Available,,http://www.stulz.com,2024-02-26,False
119314,Approved,"Australia,New Zealand",Stulz,ASD522GCW_R407C,ASD 522 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59420289855072,13.8,49.6,Available,,http://www.stulz.com,2024-02-26,False
119314,Approved,"Australia,New Zealand",Stulz,ASD522G_R407C,ASD 522 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59420289855072,13.8,49.6,Available,,http://www.stulz.com,2024-02-26,False
119314,Approved,"Australia,New Zealand",Stulz,ASD 522 XXX_R407C,ASD 522 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59420289855072,13.8,49.6,Available,,http://www.stulz.com,2024-02-26,False
119316,Approved,"Australia,New Zealand",Stulz,CCU 131 A_R134a,CCU 131 XXX_R134a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.02857142857143,3.5,10.6,Available,,http://www.stulz.com,2024-02-19,False
119316,Approved,"Australia,New Zealand",Stulz,CCU 131 G_R134a,CCU 131 XXX_R134a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.02857142857143,3.5,10.6,Available,,http://www.stulz.com,2024-02-19,False
119316,Approved,"Australia,New Zealand",Stulz,CCU 131 XXX_R134a,CCU 131 XXX_R134a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.02857142857143,3.5,10.6,Available,,http://www.stulz.com,2024-02-19,False
120004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371ACW_R410A,ASD 371 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.58510638297872,9.4,33.7,Available,,http://www.stulz.com,2024-03-27,False
120004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371A_R410A,ASD 371 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.58510638297872,9.4,33.7,Available,,http://www.stulz.com,2024-03-27,False
120004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371GCW_R410A,ASD 371 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.58510638297872,9.4,33.7,Available,,http://www.stulz.com,2024-03-27,False
120004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371G_R410A,ASD 371 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.58510638297872,9.4,33.7,Available,,http://www.stulz.com,2024-03-27,False
120004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD 371 XXX,ASD 371 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.58510638297872,9.4,33.7,Available,,http://www.stulz.com,2024-03-27,False
121003,Approved,"Australia,Fiji,New Zealand",Stulz,ASD251ASCW_R410A,ASD251XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.09459459459459,7.4,22.9,Unavailable,,http://www.stulz.com,2024-05-01,True
121003,Approved,"Australia,Fiji,New Zealand",Stulz,ASD251AS_R410A,ASD251XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.09459459459459,7.4,22.9,Unavailable,,http://www.stulz.com,2024-05-01,True
121003,Approved,"Australia,Fiji,New Zealand",Stulz,ASD251GES_R410A,ASD251XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.09459459459459,7.4,22.9,Unavailable,,http://www.stulz.com,2024-05-01,True
121003,Approved,"Australia,Fiji,New Zealand",Stulz,ASD251GSCW_R410A,ASD251XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.09459459459459,7.4,22.9,Unavailable,,http://www.stulz.com,2024-05-01,True
121003,Approved,"Australia,Fiji,New Zealand",Stulz,ASD251GS_R410A,ASD251XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.09459459459459,7.4,22.9,Unavailable,,http://www.stulz.com,2024-05-01,True
121003,Approved,"Australia,Fiji,New Zealand",Stulz,ASD251XXXS,ASD251XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.09459459459459,7.4,22.9,Unavailable,,http://www.stulz.com,2024-05-01,True
121004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371ASCW_R410A,ASD371XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.26086956521739,9.2,30.0,Unavailable,,http://www.stulz.com,2024-05-01,True
121004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371AS_R410A,ASD371XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.26086956521739,9.2,30.0,Unavailable,,http://www.stulz.com,2024-05-01,True
121004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371GSCW_R410A,ASD371XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.26086956521739,9.2,30.0,Unavailable,,http://www.stulz.com,2024-05-01,True
121004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371GS_R410A,ASD371XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.26086956521739,9.2,30.0,Unavailable,,http://www.stulz.com,2024-05-01,True
121004,Approved,"Australia,Fiji,New Zealand",Stulz,ASD371XXXS,ASD371XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.26086956521739,9.2,30.0,Unavailable,,http://www.stulz.com,2024-05-01,True
121005,Approved,"Australia,Fiji,New Zealand",Stulz,ALD721GES_R410A,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.58791208791209,18.2,65.3,Available,,http://www.stulz.com,2024-05-01,True
121016,Approved,"Australia,Fiji,New Zealand",Stulz,ASR742AS_R410A,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.94805194805195,23.1,68.1,Available,,http://www.stulz.com,2024-05-01,True
122131,Approved,"Australia,New Zealand",Stulz,ASD622ACW_R407C,ASD622XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.57317073170732,16.4,58.6,Available,,http://www.stulz.com,2024-06-06,False
122131,Approved,"Australia,New Zealand",Stulz,ASD622A_R407C,ASD622XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.57317073170732,16.4,58.6,Available,,http://www.stulz.com,2024-06-06,False
122131,Approved,"Australia,New Zealand",Stulz,ASD622GCW_R407C,ASD622XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.57317073170732,16.4,58.6,Available,,http://www.stulz.com,2024-06-06,False
122131,Approved,"Australia,New Zealand",Stulz,ASD622G_R407C,ASD622XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.57317073170732,16.4,58.6,Available,,http://www.stulz.com,2024-06-06,False
122131,Approved,"Australia,New Zealand",Stulz,ASD622XXX_R407C,ASD622XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.57317073170732,16.4,58.6,Available,,http://www.stulz.com,2024-06-06,False
123011,Approved,"Australia,Fiji,New Zealand",Stulz,ASU191AS_R410A,ASU191XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,5.2,18.2,Unavailable,,http://www.stulz.com,2024-07-24,True
123011,Approved,"Australia,Fiji,New Zealand",Stulz,ASU191GES_R410A,ASU191XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,5.2,18.2,Unavailable,,http://www.stulz.com,2024-07-24,True
123011,Approved,"Australia,Fiji,New Zealand",Stulz,ASU191GSCW_R410A,ASU191XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,5.2,18.2,Unavailable,,http://www.stulz.com,2024-07-24,True
123011,Approved,"Australia,Fiji,New Zealand",Stulz,ASU191GS_R410A,ASU191XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,5.2,18.2,Unavailable,,http://www.stulz.com,2024-07-24,True
123011,Approved,"Australia,Fiji,New Zealand",Stulz,ASU191XXXS_R410A,ASU191XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,5.2,18.2,Unavailable,,http://www.stulz.com,2024-07-24,True
123170,Approved,"Australia,Fiji,New Zealand",Stulz,ALR732GES_R410A,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.67553191489362,18.8,69.1,Available,,http://www.stulz.com,2024-07-31,True
123173,Approved,"Australia,New Zealand",Stulz,ASD622ACW_R410a,ASD622XXX_R410a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.46107784431138,16.7,57.8,Available,,http://www.stulz.com,2024-07-30,False
123173,Approved,"Australia,New Zealand",Stulz,ASD622A_R410a,ASD622XXX_R410a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.46107784431138,16.7,57.8,Available,,http://www.stulz.com,2024-07-30,False
123173,Approved,"Australia,New Zealand",Stulz,ASD622GCW_R410a,ASD622XXX_R410a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.46107784431138,16.7,57.8,Available,,http://www.stulz.com,2024-07-30,False
123173,Approved,"Australia,New Zealand",Stulz,ASD622G_R410a,ASD622XXX_R410a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.46107784431138,16.7,57.8,Available,,http://www.stulz.com,2024-07-30,False
123173,Approved,"Australia,New Zealand",Stulz,ASD622XXX_R410a,ASD622XXX_R410a,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.46107784431138,16.7,57.8,Available,,http://www.stulz.com,2024-07-30,False
123442,Approved,"Australia,New Zealand",Stulz,ASD421ACW_R407C,ASD421XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.88349514563107,10.3,40.0,Available,,http://www.stulz.com,2024-08-09,False
123442,Approved,"Australia,New Zealand",Stulz,ASD421A_R407C,ASD421XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.88349514563107,10.3,40.0,Available,,http://www.stulz.com,2024-08-09,False
123442,Approved,"Australia,New Zealand",Stulz,ASD421GCW_R407C,ASD421XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.88349514563107,10.3,40.0,Available,,http://www.stulz.com,2024-08-09,False
123442,Approved,"Australia,New Zealand",Stulz,ASD421G_R407C,ASD421XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.88349514563107,10.3,40.0,Available,,http://www.stulz.com,2024-08-09,False
123442,Approved,"Australia,New Zealand",Stulz,ASD421XXX_R407C,ASD421XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.88349514563107,10.3,40.0,Available,,http://www.stulz.com,2024-08-09,False
123865,Approved,"Australia,Fiji,New Zealand",Stulz,ASU712ASCW_R410A,ASU712XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.12745098039216,20.4,63.8,Available,,http://www.stulz.com,2024-09-04,True
123865,Approved,"Australia,Fiji,New Zealand",Stulz,ASU712AS_R410A,ASU712XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.12745098039216,20.4,63.8,Available,,http://www.stulz.com,2024-09-04,True
123865,Approved,"Australia,Fiji,New Zealand",Stulz,ASU712GSCW_R410A,ASU712XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.12745098039216,20.4,63.8,Available,,http://www.stulz.com,2024-09-04,True
123865,Approved,"Australia,Fiji,New Zealand",Stulz,ASU712GS_R410A,ASU712XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.12745098039216,20.4,63.8,Available,,http://www.stulz.com,2024-09-04,True
123865,Approved,"Australia,Fiji,New Zealand",Stulz,ASU712XXXS_R410A,ASU712XXXS_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.12745098039216,20.4,63.8,Available,,http://www.stulz.com,2024-09-04,True
124210,Approved,"Australia,Fiji,New Zealand",Stulz,CCD221A_R407C,CCD221XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45,6.0,20.7,Available,,http://www.stulz.com,2024-10-03,False
124210,Approved,"Australia,Fiji,New Zealand",Stulz,CCD221G_R407C,CCD221XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45,6.0,20.7,Available,,http://www.stulz.com,2024-10-03,False
124210,Approved,"Australia,Fiji,New Zealand",Stulz,CCD221XXX_R407C,CCD221XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45,6.0,20.7,Available,,http://www.stulz.com,2024-10-03,False
124289,Approved,"Australia,New Zealand",Stulz,CCU131A_R407C,CCU131XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.97142857142857,3.5,10.4,Available,,http://www.stulz.com,2024-10-03,False
124289,Approved,"Australia,New Zealand",Stulz,CCU131G_R407C,CCU131XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.97142857142857,3.5,10.4,Available,,http://www.stulz.com,2024-10-03,False
124289,Approved,"Australia,New Zealand",Stulz,CCU131XXX_R407C,CCU131XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.97142857142857,3.5,10.4,Available,,http://www.stulz.com,2024-10-03,False
124290,Approved,"Australia,New Zealand",Stulz,CCD131A_R407C,CCD131XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.97142857142857,3.5,10.4,Available,,http://www.stulz.com,2024-10-03,False
124290,Approved,"Australia,New Zealand",Stulz,CCD131G_R407C,CCD131XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.97142857142857,3.5,10.4,Available,,http://www.stulz.com,2024-10-03,False
124290,Approved,"Australia,New Zealand",Stulz,CCD131XXX_R407C,CCD131XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.97142857142857,3.5,10.4,Available,,http://www.stulz.com,2024-10-03,False
124291,Approved,"Australia,New Zealand",Stulz,ASD361ACW_R407C,ASD361XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.97727272727273,8.8,35.0,Available,,http://www.stulz.com,2024-10-04,False
124291,Approved,"Australia,New Zealand",Stulz,ASD361A_R407C,ASD361XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.97727272727273,8.8,35.0,Available,,http://www.stulz.com,2024-10-04,False
124291,Approved,"Australia,New Zealand",Stulz,ASD361GCW_R407C,ASD361XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.97727272727273,8.8,35.0,Available,,http://www.stulz.com,2024-10-04,False
124291,Approved,"Australia,New Zealand",Stulz,ASD361G_R407C,ASD361XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.97727272727273,8.8,35.0,Available,,http://www.stulz.com,2024-10-04,False
124291,Approved,"Australia,New Zealand",Stulz,ASD361XXX_R407C,ASD361XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.97727272727273,8.8,35.0,Available,,http://www.stulz.com,2024-10-04,False
124292,Approved,"Australia,New Zealand",Stulz,ASD311A_R407C,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,4.09210526315789,7.6,31.1,Available,,http://www.stulz.com,2024-10-08,False
124293,Approved,"Australia,New Zealand",Stulz,ASD241A_R407C,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45333333333333,7.5,25.9,Available,,http://www.stulz.com,2024-10-08,False
124797,Approved,"Australia,New Zealand",Stulz,ASU902A_R407C,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.51054852320675,23.7,83.2,Available,,http://www.stulz.com,2024-11-06,False
124798,Approved,"Australia,New Zealand",Stulz,ASU441A_R407C,,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82178217821782,10.1,38.6,Available,,http://www.stulz.com,2024-11-06,False
124799,Approved,"Australia,New Zealand",Stulz,ASU471ACW_R407C,ASU471XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5982905982906,11.7,42.1,Available,,http://www.stulz.com,2024-11-06,False
124799,Approved,"Australia,New Zealand",Stulz,ASU471A_R407C,ASU471XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5982905982906,11.7,42.1,Available,,http://www.stulz.com,2024-11-06,False
124799,Approved,"Australia,New Zealand",Stulz,ASU471GCW_R407C,ASU471XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5982905982906,11.7,42.1,Available,,http://www.stulz.com,2024-11-06,False
124799,Approved,"Australia,New Zealand",Stulz,ASU471G_R407C,ASU471XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5982905982906,11.7,42.1,Available,,http://www.stulz.com,2024-11-06,False
124799,Approved,"Australia,New Zealand",Stulz,ASU471XXX_R407C,ASU471XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5982905982906,11.7,42.1,Available,,http://www.stulz.com,2024-11-06,False
