ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,True,600.0,850.0,,SNZ693,,AS/NZS 2007.1:2005,3.03,3.0,0.0,1.106,Normal Eco,123.0,New Zealand,0.072,33275,Approved,16.9,Built-in,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,True,600.0,850.0,,ST93P,,AS/NZS 2007.1:2005,3.03,3.0,0.0,1.106,Normal Eco,123.0,New Zealand,0.072,33275,Approved,16.9,Built-in,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,281,Single,Italy,True,600.0,580.0,,STH903,,AS/NZS 2007.1:2005,3.01,3.0,0.0,0.595,Normal eco,178.0,New Zealand,0.064,33368,Approved,14.7,Built-in,False,860.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,14.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,233,Single,Italy,True,600.0,580.0,,STH905,,AS/NZS 2007.1:2005,3.53,3.5,0.0,0.595,Normal eco,172.0,New Zealand,0.064,33369,Approved,12.6,Built-in,False,860.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,12.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),CLASSIQUE,12,340,Single,China,False,585.0,850.0,,CLDSS,,AS/NZS 2007.1:2005,2.477,2.0,0.929,0.929,Normal,120.0,New Zealand,0.0,33468,Approved,18.6,Freestanding,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,20.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),CLASSIQUE,12,340,Single,China,False,585.0,850.0,,CLDW,,AS/NZS 2007.1:2005,2.477,2.0,0.929,0.929,Normal,120.0,New Zealand,0.0,33468,Approved,18.6,Freestanding,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,20.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),BAUMATIC,12,379,Single,China,True,550.0,820.0,,BKD14IN,,AS/NZS 2007.1:2005,2.1,2.0,0.03,1.23,Normal,140.0,New Zealand,1.25,33547,Approved,15.7,Built-in,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),CLASSIQUE,12,336,Single,China,False,585.0,850.0,,CLDESS,,AS/NZS 2007.1:2005,2.511,2.5,0.000177,2.388295,Economic,137.0,New Zealand,0.29352,33618,Approved,15.5,Freestanding,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),CLASSIQUE,12,336,Single,China,False,585.0,850.0,,CLDEW,,AS/NZS 2007.1:2005,2.511,2.5,0.000177,2.388295,Economic,137.0,New Zealand,0.29352,33618,Approved,15.5,Freestanding,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),BAUMATIC,8,294,Single,China,False,550.0,820.0,,BKD45-1,,AS/NZS 2007.1:2005,1.7,1.5,0.0,1.91,Normal,120.0,New Zealand,0.288119,33621,Approved,13.03,Built-in,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
AS/NZS 2007.2:2005 (Legacy),BAUMATIC,8,294,Single,China,False,550.0,820.0,,DW45IN,,AS/NZS 2007.1:2005,1.7,1.5,0.0,1.91,Normal,120.0,New Zealand,0.288119,33621,Approved,13.03,Built-in,False,595.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,14.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
AS/NZS 2007.2:2005 (Legacy),SAGI,12,319,Single,China,True,580.0,850.0,,SADE12S,,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,33639,Approved,15.7,Freestanding,False,600.0,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SAGI,12,319,Single,China,True,580.0,850.0,,SADE12W,,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,33639,Approved,15.7,Freestanding,False,600.0,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),BRANDT,13,212,Single,France,True,,,,VH745XZ1,,AS/NZS 2007.1:2005,4.0267,4.0,0.0,1.58,Normal Eco,99.0,"Australia,New Zealand",0.89,34197,Approved,14.3,Built-in,False,,,,Single product class,Unavailable,,,13.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1AZ (Pastel Blue),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1NE (Black),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1O (Orange),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1R (Red),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1VE (Lime Green),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1X (Silver),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,333,Single,Italy,True,642.0,885.0,,BLVIRO (Rose),,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,15.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),POLO,12,320,Single,China,False,600.0,850.0,,DW6-S-ELITE,,AS/NZS 2007.1:2005,2.5,2.5,0.843,1.32,normanl  61,124.0,New Zealand,1.32,35168,Approved,15.7,Freestanding,False,600.0,,,Single product class,Unavailable,,,16.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),TRIESTE,12,319,Single,China,True,580.0,850.0,,DWQP12 -9235B,,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,35828,Approved,15.7,Freestanding,False,600.0,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),TRIESTE,12,319,Single,China,True,580.0,850.0,,WQP12 - 9235B,,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,35828,Approved,15.7,Freestanding,False,600.0,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),TRIESTE,12,340,Single,China,False,580.0,850.0,,Trieste DL06-07,,AS/NZS 2007.1:2005,2.47,2.0,0.0,0.1,Normal,112.0,New Zealand,0.1,35885,Approved,15.6,Freestanding,False,600.0,,,Single product class,Unavailable,,,18.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),IKON,12,379,Single,China,True,530.0,825.0,,IKDW06,,AS/NZS 2007.1:2005,2.17,2.0,0.0,1.26,"Normal problem, 20 degree / 60 degree",136.0,New Zealand,0.03,37437,Approved,15.8,Built-in,False,595.0,,,Single product class,Unavailable,,,16.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),NOUVEAU,12,319,Single,China,True,,,,NVDB12SS,,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.17,Normal ,124.0,New Zealand,1.47,37624,Approved,15.7,Freestanding,False,,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),NOUVEAU,12,319,Single,China,True,,,,NVDB12WH,,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.17,Normal ,124.0,New Zealand,1.47,37624,Approved,15.7,Freestanding,False,,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),TUSCANY,12,319,Single,China,True,580.0,850.0,,WQP12-9250A,,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.17,Normal ,124.0,New Zealand,1.47,37648,Approved,15.7,Freestanding,False,600.0,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),TUSCANY,12,319,Single,China,True,,,,DWQP12-9242,,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.17,normal,124.0,New Zealand,0.0,37651,Approved,15.7,Freestanding,False,,,,Single product class,Unavailable,,,15.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),DELONGHI,12,319,Single,China,True,,,,DW28S,,AS/NZS 2007.1:2005,2.65673,2.5,0.0,0.0,Normal 2,120.0,New Zealand,1.47,38429,Approved,15.667,Built-in,False,,,,Single product class,Unavailable,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),DELONGHI,12,319,Single,China,True,,,,DW28W,,AS/NZS 2007.1:2005,2.65673,2.5,0.0,0.0,Normal 2,120.0,New Zealand,1.47,38429,Approved,15.667,Built-in,False,,,,Single product class,Unavailable,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005 (Legacy),TELMANN,12,340,Single,China,False,,,,WQP12-9011A TELDWM,,AS/NZS 2007.1:2005,2.47,2.0,0.0,0.0,normal,114.0,New Zealand,0.1,38442,Approved,18.6,Freestanding,False,,,,Single product class,Unavailable,,,18.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,False,600.0,850.0,,SA8605,,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,False,600.0,850.0,,SA8605TD,,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,False,600.0,850.0,,ST663-1,,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,False,600.0,850.0,,ST693-1,,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,14,275,Single,Italy,False,600.0,850.0,,ST8605,,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,123.0,New Zealand,0.072,38799,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,PL8210,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,PL823,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,SA683-1,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,SA683-2,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,SA8200,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,SA8210,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005 (Legacy),SMEG,12,261,Single,Italy,False,600.0,850.0,,SA823,,AS/NZS 2007.1:2005,3.21,3.0,0.0,1.106,Normal ECO,117.0,New Zealand,0.072,38800,Approved,16.9,Freestanding,False,600.0,,,Single product class,Unavailable,http://www.applico.co.nz/,,16.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
