"Tot.Vol","powerkW","app","star","Adaptive.Defrost","Configuration"
266,1.04109589041096,"fridge_freezer",2,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
563,1.17260273972603,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
650,1.00547945205479,"fridge_freezer",3,"True","Upright"
329,0.684931506849315,"fridge_freezer",4,"True","Upright"
610,1.82739726027397,"fridge_freezer",2,"False","Upright"
610,1.82739726027397,"fridge_freezer",2,"False","Upright"
262,0.90958904109589,"fridge_freezer",2,"True","Upright"
405,1.12054794520548,"fridge_freezer",2,"False","Upright"
340,0.791780821917808,"fridge_freezer",3,"False","Upright"
340,0.791780821917808,"fridge_freezer",3,"False","Upright"
340,0.791780821917808,"fridge_freezer",3,"False","Upright"
435,1.32876712328767,"fridge_freezer",2,"False","Upright"
435,1.32876712328767,"fridge_freezer",2,"False","Upright"
435,1.32876712328767,"fridge_freezer",2,"False","Upright"
520,1.46575342465753,"fridge_freezer",2,"False","Upright"
520,1.46575342465753,"fridge_freezer",2,"False","Upright"
520,1.46575342465753,"fridge_freezer",2,"False","Upright"
896,1.97260273972603,"fridge_freezer",2,"True","Side by Side"
896,1.97260273972603,"fridge_freezer",2,"True","Side by Side"
896,1.97260273972603,"fridge_freezer",2,"True","Side by Side"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
348,1.19178082191781,"fridge_freezer",2,"True","Upright"
348,1.19178082191781,"fridge_freezer",2,"True","Upright"
348,1.19178082191781,"fridge_freezer",2,"True","Upright"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
529,1.15342465753425,"fridge_freezer",3,"True","Upright"
529,1.15342465753425,"fridge_freezer",3,"True","Upright"
529,1.15342465753425,"fridge_freezer",3,"True","Upright"
524,1.30958904109589,"fridge_freezer",2,"True","Upright"
524,1.30958904109589,"fridge_freezer",2,"True","Upright"
524,1.30958904109589,"fridge_freezer",2,"True","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
608,1.84931506849315,"fridge_freezer",2,"True","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
584,1.66027397260274,"fridge_freezer",2,"False","Side by Side"
584,1.66027397260274,"fridge_freezer",2,"False","Side by Side"
584,1.66027397260274,"fridge_freezer",2,"False","Side by Side"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
701,1.80821917808219,"fridge_freezer",2,"False","Upright"
701,1.80821917808219,"fridge_freezer",2,"False","Upright"
701,1.80821917808219,"fridge_freezer",2,"False","Upright"
415,1.12602739726027,"fridge_freezer",2,"False","Upright"
415,1.12602739726027,"fridge_freezer",2,"False","Upright"
415,1.12602739726027,"fridge_freezer",2,"False","Upright"
253,1.13424657534247,"fridge_freezer",2,"False","Upright"
253,1.13424657534247,"fridge_freezer",2,"False","Upright"
253,1.13424657534247,"fridge_freezer",2,"False","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
456,1.01643835616438,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
510,1.10958904109589,"fridge_freezer",3,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
638,1.29041095890411,"fridge_freezer",2,"True","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
280,1.05479452054795,"fridge_freezer",2,"False","Upright"
423,1.14246575342466,"fridge_freezer",2,"True","Upright"
277,1.18904109589041,"fridge_freezer",2,"False","Upright"
298,1.02739726027397,"fridge_freezer",2,"False","Upright"
298,1.02739726027397,"fridge_freezer",2,"False","Upright"
298,1.02739726027397,"fridge_freezer",2,"False","Upright"
222,0.923287671232877,"fridge_freezer",2,"False","Upright"
222,0.923287671232877,"fridge_freezer",2,"False","Upright"
222,0.923287671232877,"fridge_freezer",2,"False","Upright"
222,0.923287671232877,"fridge_freezer",2,"False","Upright"
339,1.23287671232877,"fridge_freezer",2,"True","Upright"
339,1.23287671232877,"fridge_freezer",2,"True","Upright"
339,1.23287671232877,"fridge_freezer",2,"True","Upright"
339,1.23287671232877,"fridge_freezer",2,"True","Upright"
600,1.08767123287671,"fridge_freezer",3,"True","Upright"
335,1.20547945205479,"fridge_freezer",2,"False","Upright"
335,1.20547945205479,"fridge_freezer",2,"False","Upright"
335,1.20547945205479,"fridge_freezer",2,"False","Upright"
335,1.20547945205479,"fridge_freezer",2,"False","Upright"
262,1.12328767123288,"fridge_freezer",2,"False","Upright"
262,1.12328767123288,"fridge_freezer",2,"False","Upright"
262,1.12328767123288,"fridge_freezer",2,"False","Upright"
629,1.45205479452055,"fridge_freezer",2,"False","Upright"
125,0.947945205479452,"fridge_freezer",1,"False","Upright"
125,0.947945205479452,"fridge_freezer",1,"False","Upright"
125,0.947945205479452,"fridge_freezer",1,"False","Upright"
585,1.45205479452055,"fridge_freezer",2,"True","Upright"
710,1.97260273972603,"fridge_freezer",2,"False","Side by Side"
710,1.97260273972603,"fridge_freezer",2,"False","Side by Side"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
566,1.58356164383562,"fridge_freezer",2,"False","Side by Side"
566,1.58356164383562,"fridge_freezer",2,"False","Side by Side"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
385,0.849315068493151,"fridge_freezer",3,"False","Upright"
385,0.849315068493151,"fridge_freezer",3,"False","Upright"
385,0.849315068493151,"fridge_freezer",3,"False","Upright"
385,0.849315068493151,"fridge_freezer",3,"False","Upright"
420,0.893150684931507,"fridge_freezer",3,"False","Upright"
420,0.893150684931507,"fridge_freezer",3,"False","Upright"
420,0.893150684931507,"fridge_freezer",3,"False","Upright"
420,0.893150684931507,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
508,0.931506849315068,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
560,0.958904109589041,"fridge_freezer",3,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
630,1.61095890410959,"fridge_freezer",2,"False","Side by Side"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
665,1.89041095890411,"fridge_freezer",2,"False","Side by Side"
420,1.23287671232877,"fridge_freezer",2,"False","Upright"
420,1.23287671232877,"fridge_freezer",2,"False","Upright"
420,1.23287671232877,"fridge_freezer",2,"False","Upright"
223,0.638356164383562,"fridge_freezer",3,"True","Upright"
223,0.638356164383562,"fridge_freezer",3,"True","Upright"
628,1.02739726027397,"fridge_freezer",3,"False","Upright"
628,1.02739726027397,"fridge_freezer",3,"False","Upright"
628,1.02739726027397,"fridge_freezer",3,"False","Upright"
628,1.02739726027397,"fridge_freezer",3,"False","Upright"
778,1.4986301369863,"fridge_freezer",2,"True","Upright"
778,1.4986301369863,"fridge_freezer",2,"True","Upright"
778,1.4986301369863,"fridge_freezer",2,"True","Upright"
778,1.4986301369863,"fridge_freezer",2,"True","Upright"
584,1.66027397260274,"fridge_freezer",2,"False","Side by Side"
584,1.66027397260274,"fridge_freezer",2,"False","Side by Side"
584,1.66027397260274,"fridge_freezer",2,"False","Side by Side"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
329,0.901369863013699,"fridge_freezer",2,"True","Upright"
275,1.05479452054795,"fridge_freezer",2,"True","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
292,1.07945205479452,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
390,1.0958904109589,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
325,1.01369863013699,"fridge_freezer",2,"False","Upright"
646,1.59178082191781,"fridge_freezer",2,"True","Side by Side"
646,1.59178082191781,"fridge_freezer",2,"True","Side by Side"
646,1.59178082191781,"fridge_freezer",2,"True","Side by Side"
646,1.59178082191781,"fridge_freezer",2,"True","Side by Side"
700,1.56986301369863,"fridge_freezer",2,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
650,0.978082191780822,"fridge_freezer",4,"True","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
256,0.673972602739726,"fridge_freezer",3,"False","Upright"
274,1.0986301369863,"fridge_freezer",2,"False","Upright"
310,0.772602739726027,"fridge_freezer",3,"True","Upright"
310,0.772602739726027,"fridge_freezer",3,"True","Upright"
233,1.13698630136986,"fridge_freezer",2,"False","Upright"
366,0.920547945205479,"fridge_freezer",3,"False","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
466,0.871232876712329,"fridge_freezer",3,"True","Upright"
647,1.47397260273973,"fridge_freezer",2,"False","Upright"
647,1.47397260273973,"fridge_freezer",2,"False","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
270,0.904109589041096,"fridge_freezer",2,"False","Upright"
270,0.904109589041096,"fridge_freezer",2,"False","Upright"
270,0.904109589041096,"fridge_freezer",2,"False","Upright"
605,1.20547945205479,"fridge_freezer",3,"True","Upright"
605,1.20547945205479,"fridge_freezer",3,"True","Upright"
605,1.20547945205479,"fridge_freezer",3,"True","Upright"
605,1.20547945205479,"fridge_freezer",3,"True","Upright"
605,1.20547945205479,"fridge_freezer",3,"True","Upright"
605,1.20547945205479,"fridge_freezer",3,"True","Upright"
525,0.986301369863014,"fridge_freezer",3,"False","Upright"
525,0.986301369863014,"fridge_freezer",3,"False","Upright"
525,0.986301369863014,"fridge_freezer",3,"False","Upright"
525,0.986301369863014,"fridge_freezer",3,"False","Upright"
525,0.986301369863014,"fridge_freezer",3,"False","Upright"
622,1.67123287671233,"fridge_freezer",2,"True","Side by Side"
622,1.67123287671233,"fridge_freezer",2,"True","Side by Side"
622,1.67123287671233,"fridge_freezer",2,"True","Side by Side"
760.4,2,"fridge_freezer",2,"True","Upright"
400,1,"fridge_freezer",2,"False","Upright"
400,1,"fridge_freezer",2,"False","Upright"
318,0.904109589041096,"fridge_freezer",2,"False","Upright"
318,0.904109589041096,"fridge_freezer",2,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
436,1.28767123287671,"fridge_freezer",2,"False","Upright"
526,1.36438356164384,"fridge_freezer",2,"False","Upright"
526,1.36438356164384,"fridge_freezer",2,"False","Upright"
526,1.36438356164384,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
665,1.71232876712329,"fridge_freezer",2,"True","Side by Side"
274,1.0986301369863,"fridge_freezer",2,"False","Upright"
221,0.734246575342466,"fridge_freezer",3,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
548,1.24657534246575,"fridge_freezer",2,"False","Upright"
548,1.24657534246575,"fridge_freezer",2,"False","Upright"
548,1.24657534246575,"fridge_freezer",2,"False","Upright"
548,1.24657534246575,"fridge_freezer",2,"False","Upright"
462,1.33972602739726,"fridge_freezer",2,"False","Upright"
315,1.08493150684932,"fridge_freezer",2,"False","Upright"
315,1.08493150684932,"fridge_freezer",2,"False","Upright"
191,0.950684931506849,"fridge_freezer",2,"False","Upright"
387,0.958904109589041,"fridge_freezer",3,"True","Upright"
454,1.04931506849315,"fridge_freezer",3,"True","Upright"
454,1.04931506849315,"fridge_freezer",3,"True","Upright"
454,1.04931506849315,"fridge_freezer",3,"True","Upright"
91,0.83013698630137,"fridge_freezer",1,"False","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
207,1.04109589041096,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
635,1.87123287671233,"fridge_freezer",2,"False","Upright"
442,0.986301369863014,"fridge_freezer",3,"True","Upright"
459,1.04657534246575,"fridge_freezer",3,"True","Upright"
274,1.0986301369863,"fridge_freezer",2,"False","Upright"
274,1.0986301369863,"fridge_freezer",2,"False","Upright"
274,1.0986301369863,"fridge_freezer",2,"False","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
400,0.983561643835616,"fridge_freezer",3,"False","Upright"
424,1.02739726027397,"fridge_freezer",3,"False","Upright"
424,1.02739726027397,"fridge_freezer",3,"False","Upright"
246,1.15616438356164,"fridge_freezer",1,"False","Upright"
634,1.66027397260274,"fridge_freezer",2,"False","Upright"
634,1.66027397260274,"fridge_freezer",2,"False","Upright"
514,1.30684931506849,"fridge_freezer",2,"True","Upright"
545,1.5013698630137,"fridge_freezer",2,"False","Side by Side"
263,1.2027397260274,"fridge_freezer",1,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
251,0.879452054794521,"fridge_freezer",2,"False","Upright"
251,0.879452054794521,"fridge_freezer",2,"False","Upright"
251,0.879452054794521,"fridge_freezer",2,"False","Upright"
221,0.835616438356164,"fridge_freezer",2,"False","Upright"
221,0.835616438356164,"fridge_freezer",2,"False","Upright"
221,0.835616438356164,"fridge_freezer",2,"False","Upright"
269,0.904109589041096,"fridge_freezer",2,"False","Upright"
269,0.904109589041096,"fridge_freezer",2,"False","Upright"
269,0.904109589041096,"fridge_freezer",2,"False","Upright"
311,0.868493150684931,"fridge_freezer",3,"False","Upright"
311,0.868493150684931,"fridge_freezer",3,"False","Upright"
311,0.868493150684931,"fridge_freezer",3,"False","Upright"
366,0.920547945205479,"fridge_freezer",3,"False","Upright"
366,0.920547945205479,"fridge_freezer",3,"False","Upright"
366,0.920547945205479,"fridge_freezer",3,"False","Upright"
459,1.04657534246575,"fridge_freezer",3,"False","Upright"
459,1.04657534246575,"fridge_freezer",3,"False","Upright"
459,1.04657534246575,"fridge_freezer",3,"False","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
517,1.32602739726027,"fridge_freezer",2,"True","Upright"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
622,1.67123287671233,"fridge_freezer",2,"True","Side by Side"
608,2.08219178082192,"fridge_freezer",1,"True","Side by Side"
760.4,1.83561643835616,"fridge_freezer",2,"True","Upright"
365,1.20547945205479,"fridge_freezer",2,"False","Upright"
365,1.20547945205479,"fridge_freezer",2,"False","Upright"
365,1.20547945205479,"fridge_freezer",2,"False","Upright"
447,1.31506849315068,"fridge_freezer",2,"True","Upright"
447,1.31506849315068,"fridge_freezer",2,"True","Upright"
447,1.31506849315068,"fridge_freezer",2,"True","Upright"
447,1.31506849315068,"fridge_freezer",2,"True","Upright"
447,1.31506849315068,"fridge_freezer",2,"True","Upright"
447,1.31506849315068,"fridge_freezer",2,"True","Upright"
245,0.882191780821918,"fridge_freezer",2,"False","Upright"
245,0.882191780821918,"fridge_freezer",2,"False","Upright"
514,0.980821917808219,"fridge_freezer",3,"False","Upright"
514,0.980821917808219,"fridge_freezer",3,"False","Upright"
514,0.980821917808219,"fridge_freezer",3,"False","Upright"
514,0.980821917808219,"fridge_freezer",3,"False","Upright"
644,1.36438356164384,"fridge_freezer",2,"True","Upright"
644,1.36438356164384,"fridge_freezer",2,"True","Upright"
644,1.36438356164384,"fridge_freezer",2,"True","Upright"
517,0.980821917808219,"fridge_freezer",3,"False","Upright"
517,0.980821917808219,"fridge_freezer",3,"False","Upright"
517,0.980821917808219,"fridge_freezer",3,"False","Upright"
517,0.980821917808219,"fridge_freezer",3,"False","Upright"
517,0.980821917808219,"fridge_freezer",3,"False","Upright"
658,1.58630136986301,"fridge_freezer",2,"False","Side by Side"
525,1.01369863013699,"fridge_freezer",3,"True","Upright"
525,1.01369863013699,"fridge_freezer",3,"True","Upright"
525,1.01369863013699,"fridge_freezer",3,"True","Upright"
525,1.06849315068493,"fridge_freezer",3,"True","Upright"
92,0.520547945205479,"fridge_freezer",2,"False","Upright"
420,1.16986301369863,"fridge_freezer",2,"False","Upright"
274,0.704109589041096,"fridge_freezer",3,"False","Upright"
470,1.35890410958904,"fridge_freezer",2,"False","Upright"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
320,1.12876712328767,"fridge_freezer",2,"False","Upright"
407,1,"fridge_freezer",3,"False","Upright"
212,1.03013698630137,"fridge_freezer",2,"False","Upright"
323,1.08493150684932,"fridge_freezer",2,"False","Upright"
323,1.08493150684932,"fridge_freezer",2,"False","Upright"
761,1.38356164383562,"fridge_freezer",3,"True","Side by Side"
761,1.38356164383562,"fridge_freezer",3,"True","Side by Side"
761,1.38356164383562,"fridge_freezer",3,"True","Side by Side"
761,1.38356164383562,"fridge_freezer",3,"True","Side by Side"
869,1.60547945205479,"fridge_freezer",2,"True","Side by Side"
869,1.60547945205479,"fridge_freezer",2,"True","Side by Side"
869,1.60547945205479,"fridge_freezer",2,"True","Side by Side"
869,1.60547945205479,"fridge_freezer",2,"True","Side by Side"
278,1.0986301369863,"fridge_freezer",2,"False","Upright"
278,1.0986301369863,"fridge_freezer",2,"False","Upright"
278,1.0986301369863,"fridge_freezer",2,"False","Upright"
207,1.04109589041096,"fridge_freezer",2,"False","Upright"
207,1.04109589041096,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
239,1.12054794520548,"fridge_freezer",2,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
268,1.16438356164384,"fridge_freezer",2,"False","Upright"
452,1.22739726027397,"fridge_freezer",2,"False","Upright"
452,1.22739726027397,"fridge_freezer",2,"False","Upright"
452,1.22739726027397,"fridge_freezer",2,"False","Upright"
657,1.10958904109589,"fridge_freezer",3,"True","Upright"
657,1.10958904109589,"fridge_freezer",3,"True","Upright"
657,1.10958904109589,"fridge_freezer",3,"True","Upright"
335,0.904109589041096,"fridge_freezer",3,"False","Upright"
335,0.904109589041096,"fridge_freezer",3,"False","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
658,1.25753424657534,"fridge_freezer",3,"True","Upright"
739,1.56164383561644,"fridge_freezer",2,"True","Side by Side"
739,1.56164383561644,"fridge_freezer",2,"True","Side by Side"
739,1.56164383561644,"fridge_freezer",2,"True","Side by Side"
739,1.56164383561644,"fridge_freezer",2,"True","Side by Side"
893,1.55342465753425,"fridge_freezer",3,"True","Side by Side"
893,1.55342465753425,"fridge_freezer",3,"True","Side by Side"
893,1.55342465753425,"fridge_freezer",3,"True","Side by Side"
893,1.55342465753425,"fridge_freezer",3,"True","Side by Side"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
653,1.27123287671233,"fridge_freezer",3,"True","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
630,1.06849315068493,"fridge_freezer",3,"False","Upright"
513,1.42465753424658,"fridge_freezer",2,"False","Upright"
722,1.16438356164384,"fridge_freezer",3,"True","Upright"
722,1.16438356164384,"fridge_freezer",3,"True","Upright"
722,1.16438356164384,"fridge_freezer",3,"True","Upright"
509,1.15068493150685,"fridge_freezer",3,"False","Upright"
450,0.717808219178082,"fridge_freezer",4,"True","Upright"
366,0.920547945205479,"fridge_freezer",3,"False","Upright"
457,1.19452054794521,"fridge_freezer",2,"False","Upright"
457,1.19452054794521,"fridge_freezer",2,"False","Upright"
457,1.19452054794521,"fridge_freezer",2,"False","Upright"
278,1.0986301369863,"fridge_freezer",2,"False","Upright"
345,0.912328767123288,"fridge_freezer",3,"False","Upright"
345,0.912328767123288,"fridge_freezer",3,"False","Upright"
435,1.33698630136986,"fridge_freezer",2,"False","Upright"
435,1.33698630136986,"fridge_freezer",2,"False","Upright"
520,1.47397260273973,"fridge_freezer",2,"False","Upright"
520,1.47397260273973,"fridge_freezer",2,"False","Upright"
627,1.87123287671233,"fridge_freezer",2,"True","Upright"
441,0.895890410958904,"fridge_freezer",3,"True","Upright"
