"app","powerkW","star","Prog.Time"
"dishwasher",0.701369863013699,3,201.126
"dishwasher",0.701369863013699,3,201.126
"dishwasher",0.701369863013699,3,201.126
"dishwasher",0.70958904109589,4,198.6
"dishwasher",0.70958904109589,4,198.6
"dishwasher",0.70958904109589,4,198.6
"dishwasher",0.63013698630137,4,195
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.389041095890411,1,206.3
"dishwasher",0.389041095890411,1,206.3
"dishwasher",0.389041095890411,1,206.3
"dishwasher",0.389041095890411,1,206.3
"dishwasher",0.389041095890411,1,206.3
"dishwasher",0.558904109589041,3,109
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.643835616438356,4,167
"dishwasher",0.643835616438356,4,167
"dishwasher",0.643835616438356,4,167
"dishwasher",0.671232876712329,4,165
"dishwasher",0.671232876712329,4,165
"dishwasher",0.671232876712329,4,165
"dishwasher",0.671232876712329,4,165
"dishwasher",0.671232876712329,4,165
"dishwasher",0.671232876712329,4,165
"dishwasher",0.671232876712329,4,165
"dishwasher",0.849315068493151,3,113
"dishwasher",0.854794520547945,3,151
"dishwasher",0.854794520547945,3,151
"dishwasher",0.854794520547945,3,151
"dishwasher",0.70958904109589,4,169
"dishwasher",0.70958904109589,4,169
"dishwasher",0.70958904109589,4,169
"dishwasher",0.789041095890411,3,235
"dishwasher",0.753424657534247,4,133
"dishwasher",0.753424657534247,4,133
"dishwasher",0.753424657534247,4,133
"dishwasher",0.753424657534247,4,133
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.652054794520548,4,187.2
"dishwasher",0.63013698630137,4,174
"dishwasher",0.63013698630137,4,174
"dishwasher",0.63013698630137,4,174
"dishwasher",0.673972602739726,4,174
"dishwasher",0.673972602739726,4,174
"dishwasher",0.673972602739726,4,174
"dishwasher",0.673972602739726,4,174
"dishwasher",0.70958904109589,4,198.6
"dishwasher",0.901369863013699,3,175.22
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.665753424657534,4,140
"dishwasher",0.887671232876712,3,124
"dishwasher",0.887671232876712,3,124
"dishwasher",0.887671232876712,3,124
"dishwasher",0.887671232876712,3,124
"dishwasher",0.901369863013699,3,175.22
"dishwasher",0.701369863013699,3,170
"dishwasher",0.701369863013699,3,170
"dishwasher",0.701369863013699,3,170
"dishwasher",0.753424657534247,4,155
"dishwasher",0.753424657534247,4,155
"dishwasher",0.753424657534247,4,155
"dishwasher",0.53972602739726,3,128
"dishwasher",0.808219178082192,4,169
"dishwasher",0.808219178082192,4,169
"dishwasher",0.808219178082192,4,169
"dishwasher",0.808219178082192,4,169
"dishwasher",0.808219178082192,4,169
"dishwasher",0.808219178082192,4,169
"dishwasher",0.808219178082192,4,169
"dishwasher",0.652054794520548,4,195
"dishwasher",0.652054794520548,4,195
"dishwasher",0.652054794520548,4,195
"dishwasher",0.63013698630137,4,195
"dishwasher",0.63013698630137,4,195
"dishwasher",0.63013698630137,4,195
"dishwasher",0.63013698630137,4,195
"dishwasher",0.734246575342466,3,135
"dishwasher",0.602739726027397,4,177
"dishwasher",0.602739726027397,4,177
"dishwasher",0.602739726027397,4,177
"dishwasher",0.432876712328767,3,148
"dishwasher",0.432876712328767,3,148
"dishwasher",0.432876712328767,3,148
"dishwasher",0.731506849315068,3,160
"dishwasher",0.731506849315068,3,160
"dishwasher",0.956164383561644,3,195
"dishwasher",0.956164383561644,3,195
"dishwasher",0.956164383561644,3,195
"dishwasher",0.956164383561644,3,195
"dishwasher",0.772602739726027,3,187
"dishwasher",0.731506849315068,3,160
"dishwasher",0.734246575342466,4,134
"dishwasher",0.734246575342466,4,134
"dishwasher",0.734246575342466,4,134
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.665753424657534,4,141
"dishwasher",0.726027397260274,3,171.13
"dishwasher",0.726027397260274,3,171.13
"dishwasher",0.726027397260274,3,171.13
"dishwasher",0.671232876712329,4,136.29
"dishwasher",0.671232876712329,4,136.29
"dishwasher",0.671232876712329,4,136.29
"dishwasher",0.671232876712329,4,136.29
"dishwasher",0.668493150684932,2,116.18
"dishwasher",0.449315068493151,3,129.91
"dishwasher",0.76986301369863,3,139.16
"dishwasher",0.76986301369863,3,139.16
"dishwasher",0.76986301369863,3,139.16
"dishwasher",0.76986301369863,3,139.16
"dishwasher",0.726027397260274,4,168.5
"dishwasher",0.726027397260274,4,168.5
"dishwasher",0.726027397260274,4,168.5
"dishwasher",0.726027397260274,4,168.5
"dishwasher",0.726027397260274,4,168.5
"dishwasher",0.649315068493151,4,178.85
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.901369863013699,3,163.37
"dishwasher",0.726027397260274,4,166.58
"dishwasher",0.726027397260274,3,171.13
"dishwasher",0.808219178082192,3,175
"dishwasher",0.808219178082192,3,175
"dishwasher",0.808219178082192,3,175
"dishwasher",0.731506849315068,3,185
"dishwasher",0.731506849315068,3,185
"dishwasher",0.731506849315068,3,185
"dishwasher",0.767123287671233,4,190
"dishwasher",0.575342465753425,4,143
"dishwasher",0.575342465753425,4,143
"dishwasher",0.575342465753425,4,143
"dishwasher",0.575342465753425,4,143
"dishwasher",0.575342465753425,4,143
"dishwasher",0.575342465753425,4,143
"dishwasher",0.753424657534247,3,186.06
"dishwasher",0.753424657534247,3,186.06
"dishwasher",0.753424657534247,3,186.06
"dishwasher",0.753424657534247,3,186.06
"dishwasher",0.753424657534247,3,186.06
"dishwasher",0.495890410958904,5,152
"dishwasher",0.495890410958904,5,152
"dishwasher",0.495890410958904,5,152
"dishwasher",0.495890410958904,5,152
"dishwasher",0.780821917808219,3,174
"dishwasher",0.780821917808219,3,174
"dishwasher",0.780821917808219,3,174
"dishwasher",0.701369863013699,3,171
"dishwasher",0.701369863013699,3,171
"dishwasher",0.701369863013699,3,171
"dishwasher",0.506849315068493,5,168
"dishwasher",0.506849315068493,5,168
"dishwasher",0.506849315068493,5,168
"dishwasher",0.506849315068493,5,168
"dishwasher",0.506849315068493,5,168
"dishwasher",0.808219178082192,3,175
"dishwasher",0.808219178082192,3,175
"dishwasher",0.808219178082192,3,175
"dishwasher",0.432876712328767,3,150
"dishwasher",0.63013698630137,4,160
"dishwasher",0.887671232876712,3,124
"dishwasher",0.887671232876712,3,124
"dishwasher",0.619178082191781,3,126
"dishwasher",0.619178082191781,3,126
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.665753424657534,4,142
"dishwasher",0.783561643835616,4,148
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.731506849315068,4,147
"dishwasher",0.443835616438356,3,119
"dishwasher",0.76986301369863,3,178
"dishwasher",0.621917808219178,4,170
"dishwasher",0.621917808219178,4,170
"dishwasher",0.621917808219178,4,170
"dishwasher",0.671232876712329,4,213
"dishwasher",0.671232876712329,4,213
"dishwasher",0.671232876712329,4,213
"dishwasher",0.750684931506849,4,161
"dishwasher",0.750684931506849,4,161
"dishwasher",0.750684931506849,4,161
"dishwasher",0.750684931506849,4,161
"dishwasher",0.750684931506849,4,161
"dishwasher",0.671232876712329,4,138
"dishwasher",0.731506849315068,3,186
"dishwasher",0.517808219178082,4,209.4
"dishwasher",0.517808219178082,4,209.4
"dishwasher",0.517808219178082,4,209.4
"dishwasher",0.808219178082192,3,194
"dishwasher",0.808219178082192,3,194
"dishwasher",0.808219178082192,3,194
"dishwasher",0.750684931506849,3,112
"dishwasher",0.750684931506849,3,112
"dishwasher",0.750684931506849,3,112
"dishwasher",0.805479452054795,4,156.93
"dishwasher",0.805479452054795,4,156.93
"dishwasher",0.805479452054795,4,156.93
"dishwasher",0.734246575342466,3,135
"dishwasher",0.734246575342466,3,135
"dishwasher",0.734246575342466,3,135
"dishwasher",0.750684931506849,4,165
"dishwasher",0.750684931506849,4,165
"dishwasher",0.750684931506849,4,165
"dishwasher",0.750684931506849,4,165
"dishwasher",0.750684931506849,4,165
"dishwasher",0.786301369863014,3,170
"dishwasher",0.786301369863014,3,170
"dishwasher",0.726027397260274,3,171.13
"dishwasher",0.654794520547945,4,187.2
"dishwasher",0.654794520547945,4,187.2
"dishwasher",0.654794520547945,4,187.2
"dishwasher",0.693150684931507,4,200
"dishwasher",0.772602739726027,3,186.06
"dishwasher",0.50958904109589,5,238
"dishwasher",0.517808219178082,5,228
"dishwasher",0.517808219178082,5,228
"dishwasher",0.517808219178082,5,228
"dishwasher",0.517808219178082,5,228
"dishwasher",0.517808219178082,5,228
"dishwasher",0.517808219178082,5,228
"dishwasher",0.517808219178082,5,228
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.53972602739726,5,225
"dishwasher",0.849315068493151,3,113
"dishwasher",0.849315068493151,3,113
"dishwasher",0.849315068493151,3,113
"dishwasher",0.794520547945205,3,113
"dishwasher",0.693150684931507,3,112
"dishwasher",0.731506849315068,3,186
"dishwasher",0.756164383561644,4,190
"dishwasher",0.756164383561644,4,190
"dishwasher",0.756164383561644,4,190
"dishwasher",0.786301369863014,3,175
"dishwasher",0.808219178082192,3,194
"dishwasher",0.808219178082192,3,194
"dishwasher",0.808219178082192,3,194
"dishwasher",0.70958904109589,4,168.5
"dishwasher",0.808219178082192,3,175
"dishwasher",0.701369863013699,3,171.13
"dishwasher",0.887671232876712,3,125
"dishwasher",0.887671232876712,3,125
"dishwasher",0.887671232876712,3,125
"dishwasher",0.887671232876712,3,125
"dishwasher",0.805479452054795,4,155
"dishwasher",0.805479452054795,4,155
"dishwasher",0.805479452054795,4,155
"dishwasher",0.805479452054795,4,158
"dishwasher",0.805479452054795,4,158
"dishwasher",0.805479452054795,4,158
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.819178082191781,3,142.59
"dishwasher",0.887671232876712,3,124
"dishwasher",0.619178082191781,3,126
"dishwasher",0.619178082191781,3,126
"dishwasher",0.619178082191781,3,126
"dishwasher",0.619178082191781,3,126
"dishwasher",0.619178082191781,3,126
"dishwasher",0.619178082191781,3,126
"dishwasher",0.887671232876712,3,125
"dishwasher",0.887671232876712,3,125
"dishwasher",0.887671232876712,3,125
"dishwasher",0.887671232876712,3,125
"dishwasher",0.726027397260274,3,170
"dishwasher",0.89041095890411,3,157.31
"dishwasher",0.720547945205479,4,196
"dishwasher",0.720547945205479,4,196
"dishwasher",0.720547945205479,4,196
"dishwasher",0.805479452054795,4,155
"dishwasher",0.802739726027397,4,174
"dishwasher",0.802739726027397,4,174
"dishwasher",0.802739726027397,4,174
"dishwasher",0.802739726027397,4,174
"dishwasher",0.375342465753425,4,170
"dishwasher",0.375342465753425,4,170
"dishwasher",0.375342465753425,4,170
"dishwasher",0.701369863013699,3,171.31
"dishwasher",0.701369863013699,3,171.31
"dishwasher",0.701369863013699,3,171.31
"dishwasher",0.720547945205479,4,196
"dishwasher",0.720547945205479,4,196
"dishwasher",0.602739726027397,4,177
"dishwasher",0.602739726027397,4,177
"dishwasher",0.602739726027397,4,177
"dishwasher",0.602739726027397,4,177
"dishwasher",0.671232876712329,4,166
"dishwasher",0.671232876712329,4,166
"dishwasher",0.671232876712329,4,166
"dishwasher",0.643835616438356,4,194
"dishwasher",0.643835616438356,4,194
"dishwasher",0.643835616438356,4,194
"dishwasher",0.731506849315068,3,170
"dishwasher",0.561643835616438,4,131
"dishwasher",0.561643835616438,4,131
"dishwasher",0.561643835616438,4,131
"dishwasher",0.772602739726027,3,186.06
"dishwasher",0.901369863013699,3,180
"dishwasher",0.673972602739726,4,175
"dishwasher",0.673972602739726,4,179
"dishwasher",0.673972602739726,4,179
"dishwasher",0.671232876712329,4,161
"dishwasher",0.671232876712329,4,161
"dishwasher",0.753424657534247,4,132
"dishwasher",0.753424657534247,4,132
"dishwasher",0.753424657534247,4,132
"dishwasher",0.753424657534247,4,130
"dishwasher",0.753424657534247,4,140
"dishwasher",0.753424657534247,4,140
"dishwasher",0.753424657534247,4,140
"dishwasher",0.753424657534247,4,140
"dishwasher",0.86027397260274,4,158
"dishwasher",0.643835616438356,4,167
"dishwasher",0.643835616438356,4,167
"dishwasher",0.643835616438356,4,167
"dishwasher",0.731506849315068,3,186.06
"dishwasher",0.731506849315068,3,186.06
"dishwasher",0.731506849315068,3,186.06
"dishwasher",0.731506849315068,3,186.06
"dishwasher",0.731506849315068,3,186.06
"dishwasher",0.364383561643836,4,170
"dishwasher",0.364383561643836,4,170
"dishwasher",0.964383561643836,3,161.96
"dishwasher",0.93972602739726,2,116.38
"dishwasher",0.93972602739726,2,116.38
"dishwasher",0.93972602739726,2,116.38
"dishwasher",0.558904109589041,3,110
"dishwasher",0.802739726027397,3,186
"dishwasher",0.802739726027397,3,186
"dishwasher",0.802739726027397,3,186
"dishwasher",0.887671232876712,3,200
"dishwasher",0.561643835616438,5,156
"dishwasher",0.887671232876712,3,125
"dishwasher",0.720547945205479,4,196
"dishwasher",0.720547945205479,4,196
"dishwasher",0.720547945205479,4,196
"dishwasher",0.731506849315068,3,186
"dishwasher",0.786301369863014,3,175
"dishwasher",0.873972602739726,3,180
"dishwasher",0.873972602739726,3,180
"dishwasher",0.873972602739726,3,180
"dishwasher",0.493150684931507,3,167
"dishwasher",0.493150684931507,3,167
"dishwasher",0.493150684931507,3,167
"dishwasher",0.36986301369863,3,168
"dishwasher",0.673972602739726,4,179
"dishwasher",0.673972602739726,4,179
"dishwasher",0.561643835616438,3,181.89
"dishwasher",0.561643835616438,3,181.89
"dishwasher",0.561643835616438,3,181.89
"dishwasher",0.561643835616438,3,160
"dishwasher",0.747945205479452,4,179
"dishwasher",0.887671232876712,3,142
"dishwasher",0.887671232876712,3,142
"dishwasher",0.887671232876712,3,142
"dishwasher",0.854794520547945,3,149
"dishwasher",0.854794520547945,3,149
"dishwasher",0.854794520547945,3,149
"dishwasher",0.854794520547945,3,149
"dishwasher",0.854794520547945,3,149
"dishwasher",0.63013698630137,4,187.31
"dishwasher",0.63013698630137,4,187.31
"dishwasher",0.63013698630137,4,187.31
"dishwasher",0.701369863013699,3,170
"dishwasher",0.887671232876712,3,136.39
"dishwasher",0.887671232876712,3,136.39
"dishwasher",0.887671232876712,3,136.39
"dishwasher",0.671232876712329,4,165
"dishwasher",0.772602739726027,3,186.06
"dishwasher",0.443835616438356,3,119
