"app","powerkW","star","screensize","Screen_Tech","Power.supply","Tuner.Type"
"television",0.36986301369863,3,80.077,"LCD","Internal","Analogue/Digital"
"television",0.249315068493151,3,59.824,"LCD","EPS","Analogue/Digital"
"television",0.249315068493151,3,59.824,"LCD","EPS","Analogue/Digital"
"television",1.18082191780822,3,151.338,"LCD (LED)","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.594520547945205,3,107.987,"LCD (LED)","Internal","Digital"
"television",0.432876712328767,3,100.305,"LCD (LED)","Internal","Analogue/Digital"
"television",0.301369863013699,3,80.043,"LCD","Internal","Analogue/Digital"
"television",0.36986301369863,3,80.077,"LCD","Internal","Analogue/Digital"
"television",0.271232876712329,2,54.621,"LCD","EPS","Analogue/Digital"
"television",1.21369863013699,3,152.661,"LCD","Internal","Analogue/Digital"
"television",0.282191780821918,4,80.039,"LCD (LED)","Internal","Analogue"
"television",0.794520547945205,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.794520547945205,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.794520547945205,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.794520547945205,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",1.02739726027397,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",0.326027397260274,3,80.054,"LCD (LED)","Internal","Digital"
"television",0.545205479452055,3,107.942,"LCD (LED)","Internal","Digital"
"television",0.476712328767123,3,100.305,"LCD (LED)","Internal","Digital"
"television",0.695890410958904,3,123.193,"LCD (LED)","Internal","Digital"
"television",0.479452054794521,3,107.863,"LCD (LED)","Internal","Analogue/Digital"
"television",0.797260273972603,3,123.2,"LCD","Internal","Analogue/Digital"
"television",0.958904109589041,2,125.731,"LCD (LED)","Internal","Analogue/Digital"
"television",0.958904109589041,2,125.731,"LCD (LED)","Internal","Analogue/Digital"
"television",0.958904109589041,2,125.731,"LCD (LED)","Internal","Analogue/Digital"
"television",0.63013698630137,4,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,4,123.132,"LCD (LED)","Internal","Analogue/Digital"
"television",0.397260273972603,3,80.054,"LCD (LED)","Internal","Analogue/Digital"
"television",2.03561643835616,2,189.306,"LCD","Internal","Analogue/Digital"
"television",2.03561643835616,2,189.306,"LCD","Internal","Analogue/Digital"
"television",2.03561643835616,2,189.306,"LCD","Internal","Analogue/Digital"
"television",2.03561643835616,2,189.306,"LCD","Internal","Analogue/Digital"
"television",0.553424657534247,3,100.353,"LCD (LED)","Internal","Analogue/Digital"
"television",1.16164383561644,3,152.661,"LCD (LED)","Internal","Analogue/Digital"
"television",1.12328767123288,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.4027397260274,3,163.897,"OLED","Internal","Analogue/Digital"
"television",0.704109589041096,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.83013698630137,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",1.55616438356164,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",1.93150684931507,2,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",2.59452054794521,2,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00821917808219,2,107.95,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00821917808219,2,107.95,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00821917808219,2,107.95,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00821917808219,2,107.95,"LCD (LED)","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.04,"LCD","Internal","Analogue/Digital"
"television",0.405479452054795,3,97.799,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.37808219178082,2,145.79,"LCD","Internal","Analogue/Digital"
"television",0.180821917808219,4,59.824,"LCD (LED)","EPS","Analogue"
"television",0.594520547945205,3,107.987,"LCD (LED)","Internal","Analogue"
"television",0.958904109589041,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.958904109589041,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.958904109589041,2,107.95,"LCD (LED)","Internal","Digital"
"television",1.24931506849315,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.24931506849315,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.24931506849315,2,123.219,"LCD (LED)","Internal","Digital"
"television",0.172602739726027,4,59.824,"LCD (LED)","EPS","Digital"
"television",1.27397260273973,3,163.742,"LCD (LED)","Internal","Analogue/Digital"
"television",1.04109589041096,2,125.744,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00821917808219,3,146.068,"LCD (LED)","Internal","Digital"
"television",1.36438356164384,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",1.14246575342466,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.249315068493151,3,59.809,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.983561643835616,2,125.861,"LCD (LED)","Internal","Analogue/Digital"
"television",0.983561643835616,2,125.861,"LCD (LED)","Internal","Analogue/Digital"
"television",0.983561643835616,2,125.861,"LCD (LED)","Internal","Analogue/Digital"
"television",0.989041095890411,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.989041095890411,3,138.783,"LCD","Internal","Analogue/Digital"
"television",1.14246575342466,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.36438356164384,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,100.332,"LCD (LED)","Internal","Analogue/Digital"
"television",0.63013698630137,3,107.987,"LCD","Internal","Analogue/Digital"
"television",0.63013698630137,3,107.987,"LCD","Internal","Analogue/Digital"
"television",1.35068493150685,3,163.896,"LCD","Internal","Analogue/Digital"
"television",1.35068493150685,3,163.896,"LCD","Internal","Analogue/Digital"
"television",0.517808219178082,3,101.549,"LCD","Internal","Digital"
"television",1.11232876712329,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11232876712329,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11232876712329,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.039,"LCD","Internal","Analogue/Digital"
"television",1.11780821917808,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.07123287671233,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.2,3,151.747,"LCD (LED)","Internal","Analogue/Digital"
"television",0.594520547945205,3,107.986,"LCD (LED)","Internal","Analogue/Digital"
"television",1.27397260273973,3,163.896,"OLED","Internal","Analogue/Digital"
"television",1.32876712328767,3,163.896,"LCD (LED)","Internal","Digital"
"television",1.32876712328767,3,163.896,"LCD (LED)","Internal","Digital"
"television",0.194520547945205,3,49.389,"LCD (LED)","EPS","Digital"
"television",1.60821917808219,3,189.268,"LCD (LED)","Internal","Digital"
"television",0.249315068493151,3,59.809,"LCD","EPS","Analogue/Digital"
"television",1.09315068493151,2,125.744,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,100.333,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,100.333,"LCD (LED)","Internal","Analogue/Digital"
"television",1.09041095890411,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.558904109589041,3,101.549,"LCD (LED)","Internal","Digital"
"television",1.13698630136986,2,125.744,"LCD (LED)","Internal","Analogue/Digital"
"television",0.906849315068493,3,138.711,"LCD","Internal","Digital"
"television",1.20821917808219,3,163.829,"LCD","Internal","Digital"
"television",0.232876712328767,3,59.824,"LCD (LED)","Internal","Analogue/Digital"
"television",0.534246575342466,3,97.799,"LCD (LED)","Internal","Analogue/Digital"
"television",0.534246575342466,3,97.799,"LCD (LED)","Internal","Analogue/Digital"
"television",0.558904109589041,3,101.609,"LCD","Internal","Digital"
"television",0.786301369863014,3,125.638,"LCD","Internal","Digital"
"television",1.62739726027397,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.62739726027397,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.62739726027397,2,138.783,"OLED","Internal","Analogue/Digital"
"television",2.20821917808219,2,163.897,"OLED","Internal","Analogue/Digital"
"television",2.20821917808219,2,163.897,"OLED","Internal","Analogue/Digital"
"television",2.20821917808219,2,163.897,"OLED","Internal","Analogue/Digital"
"television",0.906849315068493,3,138.711,"LCD","Internal","Digital"
"television",0.73972602739726,2,108.037,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,2,108.037,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,2,108.037,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,2,108.037,"LCD (LED)","Internal","Analogue/Digital"
"television",1.83013698630137,3,189.34,"LCD","Internal","Analogue/Digital"
"television",1.84931506849315,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.84931506849315,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.61643835616438,2,146.068,"LCD (LED)","Internal","Analogue/Digital"
"television",2.02739726027397,2,176.563,"LCD (LED)","Internal","Analogue/Digital"
"television",1.21917808219178,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.21917808219178,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.21917808219178,3,163.897,"LCD","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.039,"LCD","Internal","Analogue"
"television",0.479452054794521,3,100.332,"LCD","Internal","Analogue"
"television",0.767123287671233,3,125.731,"LCD","Internal","Analogue"
"television",1.01369863013699,3,138.783,"LCD","Internal","Analogue"
"television",1.77808219178082,3,189.34,"LCD","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.378082191780822,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.747945205479452,4,138.783,"LCD (LED)","Internal","Digital"
"television",1.26027397260274,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.619178082191781,4,125.731,"LCD (LED)","Internal","Analogue/Digital"
"television",1.64931506849315,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",0.736986301369863,3,125.638,"LCD (LED)","Internal","Digital"
"television",0.947945205479452,3,138.711,"LCD (LED)","Internal","Digital"
"television",0.326027397260274,3,79.967,"LCD (LED)","Internal","Digital"
"television",0.501369863013699,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",1.22739726027397,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",0.657534246575342,3,107.95,"LCD","Internal","Digital"
"television",1.40821917808219,3,163.829,"LCD (LED)","Internal","Digital"
"television",0.608219178082192,4,125.731,"LCD","Internal","Analogue/Digital"
"television",0.602739726027397,4,123.83,"LCD","Internal","Analogue/Digital"
"television",1.32876712328767,3,163.896,"LCD (LED)","Internal","Digital"
"television",0.841095890410959,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.841095890410959,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.841095890410959,3,125.749,"LCD","Internal","Analogue/Digital"
"television",1.23561643835616,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.23561643835616,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.23561643835616,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.24383561643836,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.24383561643836,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.24383561643836,3,163.897,"LCD","Internal","Analogue/Digital"
"television",0.821917808219178,4,146.068,"LCD","Internal","Analogue/Digital"
"television",0.821917808219178,4,146.068,"LCD","Internal","Analogue/Digital"
"television",0.821917808219178,4,146.068,"LCD","Internal","Analogue/Digital"
"television",0.561643835616438,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",1.27397260273973,3,163.76,"LCD (LED)","Internal","Analogue/Digital"
"television",1.27397260273973,3,163.76,"LCD (LED)","Internal","Analogue/Digital"
"television",1.27397260273973,3,163.76,"LCD (LED)","Internal","Analogue/Digital"
"television",1.27397260273973,3,163.76,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",1.07671232876712,2,138.783,"LCD (LED)","Internal","Digital"
"television",1.02191780821918,3,140.943,"LCD (LED)","Internal","Analogue/Digital"
"television",1.08493150684932,2,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",1.2958904109589,3,163.878,"LCD (LED)","Internal","Analogue/Digital"
"television",0.273972602739726,4,80.043,"LCD","Internal","Analogue/Digital"
"television",1.64109589041096,3,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",0.397260273972603,4,101.729,"LCD","Internal","Analogue/Digital"
"television",0.312328767123288,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.493150684931507,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.706849315068493,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.706849315068493,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.843835616438356,2,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.843835616438356,2,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.824657534246575,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.824657534246575,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.863013698630137,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.863013698630137,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.863013698630137,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.920547945205479,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.920547945205479,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.865753424657534,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.865753424657534,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.926027397260274,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.926027397260274,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01369863013699,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01369863013699,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01369863013699,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01369863013699,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.17534246575342,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.17534246575342,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.1041095890411,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.1041095890411,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.16438356164384,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.16438356164384,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.41095890410959,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.41095890410959,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",2.3041095890411,3,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",2.3041095890411,3,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",1.07397260273973,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.07397260273973,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.11232876712329,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.11232876712329,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.11232876712329,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.11232876712329,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.33698630136986,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.33698630136986,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.37534246575342,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.37534246575342,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.37534246575342,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.37534246575342,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.54520547945205,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.54520547945205,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.87397260273973,3,194.738,"OLED","Internal","Analogue/Digital"
"television",1.87397260273973,3,194.738,"OLED","Internal","Analogue/Digital"
"television",2.1013698630137,2,194.738,"OLED","Internal","Analogue/Digital"
"television",2.1013698630137,2,194.738,"OLED","Internal","Analogue/Digital"
"television",0.328767123287671,3,80.029,"LCD (LED)","Internal","Digital"
"television",0.358904109589041,3,80.038,"LCD (LED)","Internal","Analogue/Digital"
"television",1.40821917808219,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",1.45753424657534,3,176.456,"LCD","Internal","Digital"
"television",0.761643835616438,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.761643835616438,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.761643835616438,3,138.783,"LCD","Internal","Analogue/Digital"
"television",1.47945205479452,2,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",1.77808219178082,2,163.878,"LCD (LED)","Internal","Analogue/Digital"
"television",2.32876712328767,2,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",0.641095890410959,2,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",0.641095890410959,2,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",0.641095890410959,2,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",3.08767123287671,1,163.965,"LCD (LED)","Internal","Digital"
"television",3.08767123287671,1,163.965,"LCD (LED)","Internal","Digital"
"television",3.08767123287671,1,163.965,"LCD (LED)","Internal","Digital"
"television",4.05753424657534,1,189.579,"LCD (LED)","Internal","Digital"
"television",4.05753424657534,1,189.579,"LCD (LED)","Internal","Digital"
"television",4.05753424657534,1,189.579,"LCD (LED)","Internal","Digital"
"television",4.82739726027397,1,207.217,"LCD (LED)","Internal","Digital"
"television",4.82739726027397,1,207.217,"LCD (LED)","Internal","Digital"
"television",4.82739726027397,1,207.217,"LCD (LED)","Internal","Digital"
"television",0.928767123287671,3,140.224,"LCD (LED)","Internal","Analogue/Digital"
"television",0.673972602739726,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.673972602739726,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.673972602739726,3,125.749,"LCD","Internal","Analogue/Digital"
"television",1.26849315068493,3,163.888,"LCD (LED)","Internal","Analogue/Digital"
"television",0.227397260273973,3,59.81,"LCD (LED)","EPS","Analogue/Digital"
"television",2.05479452054795,3,207.588,"LCD (LED)","Internal","Digital"
"television",2.00821917808219,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.05753424657534,2,189.579,"LCD (LED)","Internal","Digital"
"television",1.18630136986301,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.18630136986301,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.18630136986301,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.18904109589041,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.11506849315068,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11506849315068,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,2,125.725,"LCD (LED)","Internal","Digital"
"television",0.906849315068493,2,123.219,"LCD (LED)","Internal","Digital"
"television",0.679452054794521,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.638356164383562,2,101.637,"LCD (LED)","Internal","Digital"
"television",2.50958904109589,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.03835616438356,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.03835616438356,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.15890410958904,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.53424657534247,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.53424657534247,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.40547945205479,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.15616438356164,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56438356164384,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56986301369863,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56986301369863,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.45479452054795,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",0.706849315068493,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.863013698630137,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",0.454794520547945,4,113.033,"LCD (LED)","Internal","Analogue/Digital"
"television",0.641095890410959,2,101.607,"LCD (LED)","Internal","Analogue/Digital"
"television",0.928767123287671,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.358904109589041,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.928767123287671,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.706849315068493,2,107.95,"LCD (LED)","EPS","Analogue/Digital"
"television",0.767123287671233,3,123.219,"LCD (LED)","EPS","Analogue/Digital"
"television",1.18082191780822,2,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",1.67945205479452,2,163.878,"LCD (LED)","Internal","Analogue/Digital"
"television",1.8986301369863,2,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",1.89315068493151,3,189.365,"LCD (LED)","Internal","Analogue/Digital"
"television",0.389041095890411,4,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.287671232876712,4,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",0.304109589041096,3,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.304109589041096,3,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.304109589041096,3,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.482191780821918,3,100.305,"LCD (LED)","Internal","Analogue/Digital"
"television",0.482191780821918,3,100.305,"LCD (LED)","Internal","Analogue/Digital"
"television",0.482191780821918,3,100.305,"LCD (LED)","Internal","Analogue/Digital"
"television",0.534246575342466,3,107.863,"LCD (LED)","Internal","Analogue/Digital"
"television",0.534246575342466,3,107.863,"LCD (LED)","Internal","Analogue/Digital"
"television",0.534246575342466,3,107.863,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,4,123.132,"LCD (LED)","Internal","Analogue/Digital"
"television",0.706849315068493,2,107.978,"LCD (LED)","Internal","Digital"
"television",1.26849315068493,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.183561643835616,4,59.827,"LCD (LED)","Internal","Analogue/Digital"
"television",1.80547945205479,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.26027397260274,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.136986301369863,4,47.013,"LCD","Internal","Analogue/Digital"
"television",0.857534246575342,3,145.99,"LCD (LED)","Internal","Digital"
"television",0.216438356164384,3,59.824,"LCD (LED)","EPS","Analogue/Digital"
"television",1.23561643835616,3,152.665,"LCD (LED)","Internal","Digital"
"television",0.476712328767123,3,100.333,"LCD (LED)","Internal","Analogue/Digital"
"television",0.657534246575342,3,125.727,"LCD","Internal","Analogue/Digital"
"television",0.668493150684932,2,107.95,"LCD (LED)","EPS","Analogue/Digital"
"television",0.758904109589041,3,123.219,"LCD (LED)","EPS","Analogue/Digital"
"television",1.13972602739726,2,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",1.57808219178082,2,163.878,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.18904109589041,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.18904109589041,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.18904109589041,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.64931506849315,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.64931506849315,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.64931506849315,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.94794520547945,2,189.579,"LCD (LED)","Internal","Digital"
"television",1.94794520547945,2,189.579,"LCD (LED)","Internal","Digital"
"television",1.94794520547945,2,189.579,"LCD (LED)","Internal","Digital"
"television",1.76712328767123,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.76712328767123,2,163.965,"LCD (LED)","Internal","Digital"
"television",1.76712328767123,2,163.965,"LCD (LED)","Internal","Digital"
"television",2.0986301369863,2,163.965,"LCD (LED)","Internal","Digital"
"television",2.0986301369863,2,163.965,"LCD (LED)","Internal","Digital"
"television",2.0986301369863,2,163.965,"LCD (LED)","Internal","Digital"
"television",2.08767123287671,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.08767123287671,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.08767123287671,2,189.579,"LCD (LED)","Internal","Digital"
"television",1.10958904109589,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.10958904109589,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.10958904109589,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.14794520547945,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.14794520547945,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.14794520547945,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.6027397260274,3,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",2.21643835616438,3,214.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.183561643835616,4,59.827,"LCD (LED)","Internal","Analogue/Digital"
