Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,Sing_or_fam,standard_rating,condenser_type,cert_program,cooling_capacity,Decl_COP,Decl_IPLV,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Registration Basis
49879,RHOSS,TCAEBY5370,,New Zealand,Italy,Family,True,Air Cooled,Eurovent,370.0,2.81,4.52,,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69144,RHOSS,TCAEBY4350,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,354.0,2.79,4.13,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69151,RHOSS,TCAEBY4380,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,378.0,2.77,4.16,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69152,RHOSS,TCAEBY4410,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,417.0,2.75,4.05,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69153,RHOSS,TCAEBY5450,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,457.0,2.79,4.15,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69154,RHOSS,TCAEBY6500,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,498.0,2.75,4.17,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69155,RHOSS,TCAEBY6560,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,569.0,2.77,4.12,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69156,RHOSS,TCAEBY6600,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,603.0,2.77,4.09,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69157,RHOSS,TCAEBY6640,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,Eurovent,636.0,2.78,4.07,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69158,RHOSS,TCAETY4370,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,372.0,3.05,4.4,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69159,RHOSS,TCAETY4400,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,395.0,3.07,4.42,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69160,RHOSS,TCAETY4440,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,440.0,3.05,4.35,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69161,RHOSS,TCAETY5470,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,478.0,3.07,4.52,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69163,RHOSS,TCAETY6520,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,520.0,3.06,4.49,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69165,RHOSS,TCAETY6580,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,585.0,3.08,4.51,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69166,RHOSS,TCAETY6620,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,628.0,3.07,4.49,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
69167,RHOSS,TCAETY6660,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,661.0,3.07,4.38,2112-11-01,,Approved,Single product class,Unavailable,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
73796,Clivet,WSAT-XSC2 EXE 140D SC-T,,New Zealand,Italy,Single,True,Air Cooled,,394.46,3.15,5.24,2113-08-08,,Approved,Single product class,Unavailable,http://www.clivet.it/,http://www.clivet.com/en/,Eurovent
73954,Clivet,WSAT-XSC2 PRM 170E EN-T,,New Zealand,Italy,Single,True,Air Cooled,,439.0,2.73,4.9,2113-08-08,,Approved,Single product class,Unavailable,http://www.clivet.it/,http://www.clivet.com/en/,Eurovent
86449,DAIKIN,EWAD440TZ-X,EWAD440TZ-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,,441.0,3.22,6.39,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
86449,DAIKIN,EWAD440TZ-XR,EWAD440TZ-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,,441.0,3.22,6.39,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
86449,DAIKIN,EWAD440TZ-XS,EWAD440TZ-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,,441.0,3.22,6.39,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
92962,CARRIER,19XRV6567,,"Australia,Fiji,New Zealand","China,United States of America,France",Single,True,Water Cooled,,2740.0,6.37,10.1,2020-09-15,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
93179,CARRIER,19XR-5K50,,"Australia,Fiji,New Zealand","China,United States of America,France",Single,False,Water Cooled,,1600.0,4.68,4.63,2020-09-15,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
93392,CARRIER,30XAV-0500,,"Australia,Fiji,New Zealand","France,China,United States of America",Single,True,Air Cooled,,487.4,3.02,5.26,2020-09-22,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
93787,CARRIER,19XRV6X67,,"Australia,Fiji,New Zealand","France,United States of America,China",Single,True,Water Cooled,,2800.0,6.04,9.7,2020-10-12,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
94307,TRANE,ERTAF175HSE,,"Australia,Fiji,New Zealand",France,Single,True,Air Cooled,,638.0,3.07,5.43,2021-01-27,,Approved,Single product class,Available,http://www.veolia.com.au/about-veolia/veolia-energy,http://www.trane.com,Eurovent
94814,CARRIER,23XRVA,23XRVA,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,950.0,5.53,10.55,2020-12-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
94814,CARRIER,23XRVA3A3,23XRVA,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,950.0,5.53,10.55,2020-12-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
94814,CARRIER,23XRVA6A3,23XRVA,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,950.0,5.53,10.55,2020-12-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
95512,CARRIER,30XA1002,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,952.8,2.98,4.42,2020-12-16,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
95519,CARRIER,30XW-0702P,30XW 0702P-0852P,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,849.9,5.82,7.73,2020-12-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
95519,CARRIER,30XW 0702P-0852P,30XW 0702P-0852P,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,849.9,5.82,7.73,2020-12-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
95519,CARRIER,30XW-0802P,30XW 0702P-0852P,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,849.9,5.82,7.73,2020-12-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
95519,CARRIER,30XW-0852P,30XW 0702P-0852P,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,849.9,5.82,7.73,2020-12-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
95526,CARRIER,30XW-0652,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,665.6,5.41,6.93,2020-12-16,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
95617,TRANE,ERTAF190HSE,,"Australia,Fiji,New Zealand",France,Single,True,Air Cooled,,695.0,3.1,5.43,2021-02-03,,Approved,Single product class,Available,http://www.veolia.com.au/about-veolia/veolia-energy,http://www.trane.com,Eurovent
95900,TRANE,RTAC 350 SE,,"Australia,Fiji,New Zealand",United States of America,Single,True,Air Cooled,,1130.5,2.7,4.7,2021-01-28,,Approved,Single product class,Available,http://www.veolia.com.au/about-veolia/veolia-energy,http://www.trane.com,AHRI
96226,CARRIER,30XW-0502,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,AHRI,524.4,5.29,7.13,2021-01-19,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
96277,Turbomiser,TMH 1D600 WT-34,,"Australia,Fiji,New Zealand",Italy,Single,True,Water Cooled,,580.0,5.8,9.35,2021-01-21,,Approved,Single product class,Available,http://www.geoclima.com/,http://www.geoclima.com/turbomiser/,
96899,CARRIER,23XRV3030,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1050.0,5.91,10.1,2021-02-15,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
96900,CARRIER,23XRV4747,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1443.0,5.98,11.11,2021-02-24,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
97221,YORK,YVWANENDFF,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Water Cooled,,995.0,5.61,8.59,2021-03-14,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
97222,YORK,YMC2-SXXXXAB; M2C-218-FAC; EB2910-XXX-C; CB2510-XXX-E,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1495.0,5.999,10.381,2021-03-03,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
98721,CARRIER,30XAV-750,,"Australia,Fiji,New Zealand","France,United States of America,China",Single,True,Air Cooled,Eurovent,726.4,2.93,5.23,2021-05-26,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
98821,CARRIER,30XAV-0600,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,604.1,3.24,5.19,2021-06-06,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
98823,CARRIER,30XAV-0950,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,903.2,3.12,5.29,2021-05-16,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
98932,LENNOX,NAC420DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,,430.0,2.82,4.32,2021-06-10,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,Eurovent
98938,LENNOX,NAC480DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,,490.0,2.81,4.39,2021-06-20,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,Eurovent
98939,LENNOX,NAC600DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,Eurovent,605.0,2.76,4.28,2021-07-19,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,
98980,LENNOX,NAH380DNM5ME,,"Australia,New Zealand",France,Single,True,Air Cooled,,360.9,2.71,4.32,2021-07-07,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,Eurovent
98990,LENNOX,NAC340DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,,351.0,2.8,4.46,2021-07-08,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,Eurovent
98991,LENNOX,NAC640DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,Eurovent,626.9,2.77,4.31,2021-07-19,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,
98992,LENNOX,NAC840DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,Eurovent,859.1,2.82,4.32,2021-07-13,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,
98993,LENNOX,NAC960DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,Eurovent,979.8,2.81,4.39,2021-07-06,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,
98997,LENNOX,NAC680DNM5M,,"Australia,New Zealand",France,Single,True,Air Cooled,Eurovent,702.6,2.8,4.46,2021-07-06,,Approved,Single product class,Available,,http://www.lennoxaus.com.au,
99126,YORK,YMC2-S1995AB; M2C-246-FAC; EB3310-371-C; CB2910-260-F,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1995.0,6.015,10.96,2021-07-06,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
99138,YORK,YMC2-S1350AA; M1B-205-FAB; EA2510-321-C; CA2510-260-E,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1350.0,5.821,10.35,2021-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
99651,MCQUAY,EWAD710TZ-SR,,"Australia,New Zealand",Italy,Single,False,Air Cooled,Eurovent,698.0,2.7,5.74,2021-07-08,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.mcquay.com.au,
99856,CARRIER,23XRV4242,,"Australia,Fiji,New Zealand","France,United States of America,China",Single,True,Water Cooled,,1650.0,6.3,10.602,2021-07-08,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
99865,CARRIER,23XRV4042,,"Australia,Fiji,New Zealand","France,United States of America,China",Single,True,Water Cooled,,1325.0,6.1,9.707,2021-06-22,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
99867,CARRIER,19XRV4141,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1269.0,6.1,9.433,2021-07-08,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
99991,CARRIER,30XA1112,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,1149.4,3.26,4.56,2021-09-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
100005,CARRIER,30XW-1401,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1433.0,5.92,7.52,2021-09-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
100018,CARRIER,19XRV6566,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,2330.0,6.314,9.708,2021-07-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
100019,CARRIER,19XRV4244,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1499.0,5.94,8.771,2021-07-26,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
100301,YORK,YCWL0611HE,,"Australia,Fiji,New Zealand","France,Mexico",Single,True,Water Cooled,AHRI,596.8,5.205,7.728,2021-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,
100318,YORK,YLAA0457HE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,455.3,2.938,4.766,2021-07-11,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
100323,YORK,YLAA0517HE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,518.7,2.972,4.968,2021-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
100333,YORK,YVAA0245C,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,853.0,3.136,5.411,2021-07-11,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
100350,YORK,YVWAM2M4EE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Water Cooled,,695.0,5.249,8.318,2021-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
100355,YORK,YMC2-S1630AB; M2C-233FAC; EB2910-371-C; CB2510-260-E,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1630.0,6.009,10.51,2021-07-11,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
101115,CARRIER,30RBM-360,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,365.3,2.97,4.69,2021-08-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101116,CARRIER,30RBM-400,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,395.8,2.9,4.56,2021-08-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101117,CARRIER,30RBM-520,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,521.5,2.9,4.56,2021-08-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101118,CARRIER,30RBM-430,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,428.9,2.94,4.6,2021-08-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101119,CARRIER,30RBP-360,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,363.7,2.94,4.99,2021-08-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101120,CARRIER,30RBP-400,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,395.8,2.9,4.8,2021-08-15,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101121,CARRIER,30RBP-430,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,428.9,2.94,4.92,2021-08-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101122,CARRIER,30RBP-470,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,461.9,2.89,4.98,2021-08-15,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
101243,AIREDALE,DCC039DR-06BSS0,,New Zealand,United Kingdom,Single,True,Air Cooled,,440.0,3.5,4.32,2116-09-07,,Approved,Single product class,Available,http://www.airedale.com/,http://www.airedale.com/,
101353,RHOSS,TCHVBZ 2631HE,,New Zealand,Italy,Single,True,Water Cooled,,636.0,5.26,6.16,2116-08-30,,Approved,Single product class,Available,http://www.clima.co.nz/,http://www.Rhoss.it,Eurovent
101355,RHOSS,TCHVBZ 2561HE,,New Zealand,Italy,Single,True,Water Cooled,,571.4,5.26,6.17,2116-08-30,,Approved,Single product class,Available,http://www.clima.co.nz/,http://www.Rhoss.it,Eurovent
101356,RHOSS,TCHVBZ 2601HE,,New Zealand,Italy,Single,True,Water Cooled,,605.9,5.28,6.19,2116-08-30,,Approved,Single product class,Available,http://www.clima.co.nz/,http://www.Rhoss.it,Eurovent
101357,RHOSS,TCHVBZ 2681HE,,New Zealand,Italy,Single,True,Water Cooled,,685.1,5.28,6.08,2116-08-30,,Approved,Single product class,Available,http://www.clima.co.nz/,http://www.Rhoss.it,Eurovent
101628,CLIMAVENETA,i-FX-CA 3602,,Australia,Italy,Single,True,Air Cooled,,858.0,3.14,5.37,2021-09-01,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101644,CLIMAVENETA,FOCS2-K 2202,,Australia,Italy,Single,True,Air Cooled,,493.4,2.82,4.24,2021-09-02,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101649,CLIMAVENETA,FOCS2/SL-CA-E/2702,,Australia,Italy,Single,True,Air Cooled,,641.1,3.34,4.87,2021-09-02,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101650,CLIMAVENETA,i-FX-CA 2602,,Australia,Italy,Single,True,Air Cooled,,565.9,3.1,5.37,2021-09-05,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101654,CLIMAVENETA,NECS/SL-CA1614,,Australia,Italy,Single,True,Air Cooled,,438.5,3.06,4.73,2021-09-14,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101753,CARRIER,19XRV7070,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,2770.0,6.232,9.8,2021-09-20,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
101796,CLIMAVENETA,i-FX-W(1+i) CA 1402,,Australia,Italy,Single,True,Water Cooled,,487.0,5.37,8.62,2021-09-14,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101797,CLIMAVENETA,i-FX-W(1+i) CA 1752,,Australia,Italy,Single,True,Water Cooled,,608.0,5.49,8.71,2021-09-08,,Approved,Single product class,Available,http://www.eurothermal.com.au/,,Eurovent
101919,CARRIER,30XW-0422,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,AHRI,452.0,5.27,6.8,2021-09-26,,Approved,Single product class,Unavailable,,http://www.ahi-carrier.com.au,
101925,CARRIER,30XW-V308,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1075.6,5.96,10.0,2021-10-14,,Approved,Single product class,Unavailable,,http://www.ahi-carrier.com.au,AHRI
101934,CARRIER,19XRV7071,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,3300.0,6.224,10.2,2021-10-14,,Approved,Single product class,Unavailable,,http://www.ahi-carrier.com.au,AHRI
101952,CARRIER,19XRV7274,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,4500.0,6.36,10.75,2021-10-12,,Approved,Single product class,Unavailable,,http://www.ahi-carrier.com.au,AHRI
101987,CARRIER,30RBP-520,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,521.5,2.9,4.82,2021-09-14,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
102418,GEOCLIMA,TMH2DD1200 WT-34,,"Australia,Fiji,New Zealand",Italy,Single,True,Water Cooled,,1150.0,6.48,11.54,2021-10-13,,Approved,Single product class,Available,http://www.geoclima.com/,http://www.geoclima.com,
102512,CARRIER,30XW-V200M,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,727.4,5.52,9.14,2022-01-13,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
102524,CARRIER,30XW-1152P,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1143.6,5.9,8.27,2021-11-21,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
102529,CARRIER,23XRV4041,,"Australia,Fiji,New Zealand","France,United States of America,China",Single,True,Water Cooled,,1650.0,6.143,10.416,2022-01-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
102618,CARRIER,30XW-V300M,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1078.2,5.82,9.62,2022-02-02,,Approved,Single product class,Unavailable,,http://www.ahi-carrier.com.au,AHRI
103202,GEOCLIMA,TMH2A600 WT-34,,"Australia,Fiji,New Zealand",Italy,Single,True,Water Cooled,,600.0,5.53,9.9,2021-11-11,,Approved,Single product class,Available,http://www.geoclima.com/,http://www.geoclima.com,
103221,CARRIER,30HXC230,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,False,Water Cooled,,774.0,4.14,5.82,2021-11-30,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
103406,CARRIER,30XA0854,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,817.0,3.09,4.4,2022-02-02,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
103636,GREE,LSBLX600SCE-M,,"Australia,Fiji",China,Single,True,Water Cooled,,2124.268,6.89,11.192,2021-12-22,,Approved,Single product class,Available,,,AHRI
104317,CARRIER,19XRV4041,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1586.0,6.351,9.9,2022-06-16,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
104318,CARRIER,30XW-0912P,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,877.2,5.817,8.259,2022-02-23,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
104966,CARRIER,30XW-0552P,,"Australia,Fiji,New Zealand","France,China",Single,True,Water Cooled,AHRI,571.1,6.009,7.891,2022-02-20,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
104974,CARRIER,30XAV-0800,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,814.4,3.37,4.84,2022-06-16,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
105063,CARRIER,30XW-V195,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,713.9,5.803,9.83,2022-02-20,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
105695,DAIKIN,EWYQ400F-X,EWYQ400F-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,,394.0,2.9,4.5,2022-06-23,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
105695,DAIKIN,EWYQ400FX-L,EWYQ400F-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,,394.0,2.9,4.5,2022-06-23,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
105695,DAIKIN,EWYQ400FX-S,EWYQ400F-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,,394.0,2.9,4.5,2022-06-23,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
105697,DAIKIN,EWAD360TZ-X,EWAD360TZ-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,Eurovent,359.0,3.21,6.37,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
105697,DAIKIN,EWAD360TZ-XR,EWAD360TZ-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,Eurovent,359.0,3.21,6.37,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
105697,DAIKIN,EWAD360TZ-XS,EWAD360TZ-X,"Australia,New Zealand",Italy,Family,True,Air Cooled,Eurovent,359.0,3.21,6.37,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
105698,DAIKIN,EWAQ450F-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,456.0,3.14,4.55,2022-06-21,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
105699,DAIKIN,EWAD760C-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,741.0,2.91,4.48,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
105700,DAIKIN,EWAQ610F-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,607.0,3.1,4.77,2022-06-23,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
